date,close,total_return_proxy,cumulative_dividend,split_factor
2025-10-30,1.011,1.011,0.0,1.0
2025-10-31,1.007,1.007,0.0,1.0
2025-11-03,1.007,1.007,0.0,1.0
2025-11-04,0.992,0.992,0.0,1.0
2025-11-05,0.99,0.99,0.0,1.0
2025-11-06,1.007,1.007,0.0,1.0
2025-11-07,1.006,1.006,0.0,1.0
2025-11-10,1.009,1.009,0.0,1.0
2025-11-11,1.001,1.001,0.0,1.0
2025-11-12,0.999,0.999,0.0,1.0
2025-11-13,1.01,1.01,0.0,1.0
2025-11-14,0.994,0.994,0.0,1.0
2025-11-17,0.994,0.994,0.0,1.0
2025-11-18,0.984,0.984,0.0,1.0
2025-11-19,0.978,0.978,0.0,1.0
2025-11-20,0.972,0.972,0.0,1.0
2025-11-21,0.939,0.939,0.0,1.0
2025-11-24,0.943,0.943,0.0,1.0
2025-11-25,0.954,0.954,0.0,1.0
2025-11-26,0.955,0.955,0.0,1.0
2025-11-27,0.953,0.953,0.0,1.0
2025-11-28,0.971,0.971,0.0,1.0
2025-12-01,0.976,0.976,0.0,1.0
2025-12-02,0.965,0.965,0.0,1.0
2025-12-03,0.962,0.962,0.0,1.0
2025-12-04,0.967,0.967,0.0,1.0
2025-12-05,0.976,0.976,0.0,1.0
2025-12-08,0.982,0.982,0.0,1.0
2025-12-09,0.977,0.977,0.0,1.0
2025-12-10,0.983,0.983,0.0,1.0
2025-12-11,0.974,0.974,0.0,1.0
2025-12-12,0.985,0.985,0.0,1.0
2025-12-15,0.979,0.979,0.0,1.0
2025-12-16,0.964,0.964,0.0,1.0
2025-12-17,0.984,0.984,0.0,1.0
2025-12-18,0.978,0.978,0.0,1.0
2025-12-19,0.988,0.988,0.0,1.0
2025-12-22,0.996,0.996,0.0,1.0
2025-12-23,0.996,0.996,0.0,1.0
2025-12-24,1.009,1.009,0.0,1.0
2025-12-25,1.019,1.019,0.0,1.0
2025-12-26,1.026,1.026,0.0,1.0
2025-12-29,1.023,1.023,0.0,1.0
2025-12-30,1.023,1.023,0.0,1.0
2025-12-31,1.025,1.025,0.0,1.0
2026-01-05,1.054,1.054,0.0,1.0
2026-01-06,1.075,1.075,0.0,1.0
2026-01-07,1.081,1.081,0.0,1.0
2026-01-08,1.084,1.084,0.0,1.0
2026-01-09,1.11,1.11,0.0,1.0
2026-01-12,1.137,1.137,0.0,1.0
2026-01-13,1.119,1.119,0.0,1.0
2026-01-14,1.131,1.131,0.0,1.0
2026-01-15,1.13,1.13,0.0,1.0
2026-01-16,1.13,1.13,0.0,1.0
2026-01-19,1.14,1.14,0.0,1.0
2026-01-20,1.136,1.136,0.0,1.0
2026-01-21,1.151,1.151,0.0,1.0
2026-01-22,1.157,1.157,0.0,1.0
2026-01-23,1.184,1.184,0.0,1.0
2026-01-26,1.178,1.178,0.0,1.0
2026-01-27,1.179,1.179,0.0,1.0
2026-01-28,1.18,1.18,0.0,1.0
2026-01-29,1.173,1.173,0.0,1.0
2026-01-30,1.151,1.151,0.0,1.0
2026-02-02,1.098,1.098,0.0,1.0
2026-02-03,1.141,1.141,0.0,1.0
2026-02-04,1.141,1.141,0.0,1.0
2026-02-05,1.122,1.122,0.0,1.0
2026-02-06,1.122,1.122,0.0,1.0
2026-02-09,1.145,1.145,0.0,1.0
2026-02-10,1.142,1.142,0.0,1.0
2026-02-11,1.147,1.147,0.0,1.0
2026-02-12,1.159,1.159,0.0,1.0
2026-02-13,1.141,1.141,0.0,1.0
2026-02-24,1.154,1.154,0.0,1.0
2026-02-25,1.174,1.174,0.0,1.0
2026-02-26,1.178,1.178,0.0,1.0
2026-02-27,1.19,1.19,0.0,1.0
2026-03-02,1.191,1.191,0.0,1.0
2026-03-03,1.14,1.14,0.0,1.0
2026-03-04,1.135,1.135,0.0,1.0
2026-03-05,1.148,1.148,0.0,1.0
2026-03-06,1.149,1.149,0.0,1.0
