date,close,total_return_proxy,cumulative_dividend,split_factor
2025-11-25,1.002,1.002,0.0,1.0
2025-11-26,1.008,1.008,0.0,1.0
2025-11-27,1.011,1.011,0.0,1.0
2025-11-28,1.012,1.012,0.0,1.0
2025-12-01,1.02,1.02,0.0,1.0
2025-12-02,1.02,1.02,0.0,1.0
2025-12-03,1.023,1.023,0.0,1.0
2025-12-04,1.023,1.023,0.0,1.0
2025-12-05,1.025,1.025,0.0,1.0
2025-12-08,1.026,1.026,0.0,1.0
2025-12-09,1.016,1.016,0.0,1.0
2025-12-10,1.022,1.022,0.0,1.0
2025-12-11,1.008,1.008,0.0,1.0
2025-12-12,1.012,1.012,0.0,1.0
2025-12-15,1.013,1.013,0.0,1.0
2025-12-16,1.008,1.008,0.0,1.0
2025-12-17,1.018,1.018,0.0,1.0
2025-12-18,1.014,1.014,0.0,1.0
2025-12-19,1.025,1.025,0.0,1.0
2025-12-22,1.023,1.023,0.0,1.0
2025-12-23,1.018,1.018,0.0,1.0
2025-12-24,1.025,1.025,0.0,1.0
2025-12-25,1.031,1.031,0.0,1.0
2025-12-26,1.022,1.022,0.0,1.0
2025-12-29,1.022,1.022,0.0,1.0
2025-12-30,1.025,1.025,0.0,1.0
2025-12-31,1.024,1.024,0.0,1.0
2026-01-05,1.04,1.04,0.0,1.0
2026-01-06,1.041,1.041,0.0,1.0
2026-01-07,1.036,1.036,0.0,1.0
2026-01-08,1.035,1.035,0.0,1.0
2026-01-09,1.045,1.045,0.0,1.0
2026-01-12,1.052,1.052,0.0,1.0
2026-01-13,1.042,1.042,0.0,1.0
2026-01-14,1.048,1.048,0.0,1.0
2026-01-15,1.045,1.045,0.0,1.0
2026-01-16,1.044,1.044,0.0,1.0
2026-01-19,1.057,1.057,0.0,1.0
2026-01-20,1.071,1.071,0.0,1.0
2026-01-21,1.074,1.074,0.0,1.0
2026-01-22,1.076,1.076,0.0,1.0
2026-01-23,1.077,1.077,0.0,1.0
2026-01-26,1.066,1.066,0.0,1.0
