date,close,total_return_proxy,cumulative_dividend,split_factor
2025-08-05,1.002,1.002,0.0,1.0
2025-08-06,1.008,1.008,0.0,1.0
2025-08-07,1.008,1.008,0.0,1.0
2025-08-08,1.014,1.014,0.0,1.0
2025-08-11,1.016,1.016,0.0,1.0
2025-08-12,1.02,1.02,0.0,1.0
2025-08-13,1.031,1.031,0.0,1.0
2025-08-14,1.015,1.015,0.0,1.0
2025-08-15,1.036,1.036,0.0,1.0
2025-08-18,1.042,1.042,0.0,1.0
2025-08-19,1.039,1.039,0.0,1.0
2025-08-20,1.052,1.052,0.0,1.0
2025-08-21,1.056,1.056,0.0,1.0
2025-08-22,1.059,1.059,0.0,1.0
2025-08-25,1.079,1.079,0.0,1.0
2025-08-26,1.09,1.09,0.0,1.0
2025-08-27,1.068,1.068,0.0,1.0
2025-08-28,1.072,1.072,0.0,1.0
2025-08-29,1.08,1.08,0.0,1.0
2025-09-01,1.093,1.093,0.0,1.0
2025-09-02,1.093,1.093,0.0,1.0
2025-09-03,1.073,1.073,0.0,1.0
2025-09-04,1.058,1.058,0.0,1.0
2025-09-05,1.08,1.08,0.0,1.0
2025-09-08,1.088,1.088,0.0,1.0
2025-09-09,1.092,1.092,0.0,1.0
2025-09-10,1.086,1.086,0.0,1.0
2025-09-11,1.095,1.095,0.0,1.0
2025-09-12,1.107,1.107,0.0,1.0
2025-09-15,1.102,1.102,0.0,1.0
2025-09-16,1.101,1.101,0.0,1.0
2025-09-17,1.114,1.114,0.0,1.0
2025-09-18,1.106,1.106,0.0,1.0
2025-09-19,1.103,1.103,0.0,1.0
2025-09-22,1.089,1.089,0.0,1.0
2025-09-23,1.088,1.088,0.0,1.0
2025-09-24,1.104,1.104,0.0,1.0
2025-09-25,1.106,1.106,0.0,1.0
2025-09-26,1.106,1.106,0.0,1.0
2025-09-29,1.11,1.11,0.0,1.0
2025-09-30,1.126,1.126,0.0,1.0
2025-10-09,1.15,1.15,0.0,1.0
2025-10-10,1.153,1.153,0.0,1.0
2025-10-13,1.15,1.15,0.0,1.0
2025-10-14,1.143,1.143,0.0,1.0
2025-10-15,1.15,1.15,0.0,1.0
2025-10-16,1.145,1.145,0.0,1.0
2025-10-17,1.137,1.137,0.0,1.0
2025-10-20,1.136,1.136,0.0,1.0
2025-10-21,1.146,1.146,0.0,1.0
2025-10-22,1.139,1.139,0.0,1.0
2025-10-23,1.146,1.146,0.0,1.0
2025-10-24,1.146,1.146,0.0,1.0
2025-10-27,1.154,1.154,0.0,1.0
2025-10-28,1.149,1.149,0.0,1.0
2025-10-29,1.161,1.161,0.0,1.0
2025-10-30,1.162,1.162,0.0,1.0
2025-10-31,1.157,1.157,0.0,1.0
2025-11-03,1.162,1.162,0.0,1.0
2025-11-04,1.151,1.151,0.0,1.0
2025-11-05,1.154,1.154,0.0,1.0
2025-11-06,1.179,1.179,0.0,1.0
2025-11-07,1.185,1.185,0.0,1.0
2025-11-10,1.198,1.198,0.0,1.0
2025-11-11,1.197,1.197,0.0,1.0
2025-11-12,1.196,1.196,0.0,1.0
2025-11-13,1.21,1.21,0.0,1.0
2025-11-14,1.21,1.21,0.0,1.0
2025-11-17,1.197,1.197,0.0,1.0
2025-11-18,1.169,1.169,0.0,1.0
2025-11-19,1.173,1.173,0.0,1.0
2025-11-20,1.162,1.162,0.0,1.0
2025-11-21,1.135,1.135,0.0,1.0
2025-11-24,1.13,1.13,0.0,1.0
2025-11-25,1.133,1.133,0.0,1.0
2025-11-26,1.139,1.139,0.0,1.0
2025-11-27,1.14,1.14,0.0,1.0
2025-11-28,1.15,1.15,0.0,1.0
2025-12-01,1.167,1.167,0.0,1.0
2025-12-02,1.166,1.166,0.0,1.0
2025-12-03,1.179,1.179,0.0,1.0
2025-12-04,1.177,1.177,0.0,1.0
2025-12-05,1.194,1.194,0.0,1.0
2025-12-08,1.199,1.199,0.0,1.0
2025-12-09,1.179,1.179,0.0,1.0
2025-12-10,1.182,1.182,0.0,1.0
2025-12-11,1.169,1.169,0.0,1.0
2025-12-12,1.179,1.179,0.0,1.0
2025-12-15,1.18,1.18,0.0,1.0
2025-12-16,1.163,1.163,0.0,1.0
2025-12-17,1.177,1.177,0.0,1.0
2025-12-18,1.182,1.182,0.0,1.0
2025-12-19,1.2,1.2,0.0,1.0
2025-12-22,1.211,1.211,0.0,1.0
2025-12-23,1.209,1.209,0.0,1.0
2025-12-24,1.222,1.222,0.0,1.0
2025-12-25,1.221,1.221,0.0,1.0
2025-12-26,1.234,1.234,0.0,1.0
2025-12-29,1.225,1.225,0.0,1.0
2025-12-30,1.232,1.232,0.0,1.0
2025-12-31,1.234,1.234,0.0,1.0
2026-01-05,1.25,1.25,0.0,1.0
2026-01-06,1.269,1.269,0.0,1.0
2026-01-07,1.276,1.276,0.0,1.0
2026-01-08,1.265,1.265,0.0,1.0
2026-01-09,1.274,1.274,0.0,1.0
2026-01-12,1.28,1.28,0.0,1.0
2026-01-13,1.29,1.29,0.0,1.0
2026-01-14,1.3,1.3,0.0,1.0
2026-01-15,1.317,1.317,0.0,1.0
2026-01-16,1.31,1.31,0.0,1.0
2026-01-19,1.334,1.334,0.0,1.0
2026-01-20,1.345,1.345,0.0,1.0
2026-01-21,1.364,1.364,0.0,1.0
2026-01-22,1.386,1.386,0.0,1.0
2026-01-23,1.414,1.414,0.0,1.0
2026-01-26,1.433,1.433,0.0,1.0
2026-01-27,1.435,1.435,0.0,1.0
2026-01-28,1.489,1.489,0.0,1.0
2026-01-29,1.515,1.515,0.0,1.0
2026-01-30,1.417,1.417,0.0,1.0
2026-02-02,1.333,1.333,0.0,1.0
2026-02-03,1.391,1.391,0.0,1.0
2026-02-04,1.425,1.425,0.0,1.0
2026-02-05,1.389,1.389,0.0,1.0
2026-02-06,1.387,1.387,0.0,1.0
2026-02-09,1.421,1.421,0.0,1.0
2026-02-10,1.411,1.411,0.0,1.0
2026-02-11,1.421,1.421,0.0,1.0
2026-02-12,1.421,1.421,0.0,1.0
2026-02-13,1.391,1.391,0.0,1.0
2026-02-24,1.429,1.429,0.0,1.0
2026-02-25,1.458,1.458,0.0,1.0
2026-02-26,1.465,1.465,0.0,1.0
2026-02-27,1.486,1.486,0.0,1.0
2026-03-02,1.508,1.508,0.0,1.0
2026-03-03,1.457,1.457,0.0,1.0
2026-03-04,1.435,1.435,0.0,1.0
2026-03-05,1.441,1.441,0.0,1.0
2026-03-06,1.452,1.452,0.0,1.0
2026-03-09,1.435,1.435,0.0,1.0
2026-03-10,1.441,1.441,0.0,1.0
2026-03-11,1.454,1.454,0.0,1.0
2026-03-12,1.452,1.452,0.0,1.0
2026-03-13,1.435,1.435,0.0,1.0
2026-03-16,1.409,1.409,0.0,1.0
2026-03-17,1.39,1.39,0.0,1.0
2026-03-18,1.386,1.386,0.0,1.0
2026-03-19,1.347,1.347,0.0,1.0
2026-03-20,1.33,1.33,0.0,1.0
2026-03-23,1.29,1.29,0.0,1.0
2026-03-24,1.311,1.311,0.0,1.0
2026-03-25,1.333,1.333,0.0,1.0
2026-03-26,1.316,1.316,0.0,1.0
2026-03-27,1.325,1.325,0.0,1.0
2026-03-30,1.324,1.324,0.0,1.0
2026-03-31,1.306,1.306,0.0,1.0
2026-04-01,1.322,1.322,0.0,1.0
2026-04-02,1.308,1.308,0.0,1.0
2026-04-03,1.294,1.294,0.0,1.0
2026-04-07,1.301,1.301,0.0,1.0
2026-04-08,1.344,1.344,0.0,1.0
2026-04-09,1.329,1.329,0.0,1.0
2026-04-10,1.335,1.335,0.0,1.0
2026-04-13,1.319,1.319,0.0,1.0
2026-04-14,1.319,1.319,0.0,1.0
2026-04-15,1.325,1.325,0.0,1.0
2026-04-16,1.344,1.344,0.0,1.0
