date,close,total_return_proxy,cumulative_dividend,split_factor
2025-01-06,0.967,0.967,0.0,1.0
2025-01-07,0.958,0.958,0.0,1.0
2025-01-08,0.965,0.965,0.0,1.0
2025-01-09,0.956,0.956,0.0,1.0
2025-01-10,0.942,0.942,0.0,1.0
2025-01-13,0.929,0.929,0.0,1.0
2025-01-14,0.945,0.945,0.0,1.0
2025-01-15,0.945,0.945,0.0,1.0
2025-01-16,0.946,0.946,0.0,1.0
2025-01-17,0.943,0.943,0.0,1.0
2025-01-20,0.943,0.943,0.0,1.0
2025-01-21,0.939,0.939,0.0,1.0
2025-01-22,0.936,0.936,0.0,1.0
2025-01-23,0.943,0.943,0.0,1.0
2025-01-24,0.94,0.94,0.0,1.0
2025-01-27,0.955,0.955,0.0,1.0
2025-02-05,0.941,0.941,0.0,1.0
2025-02-06,0.946,0.946,0.0,1.0
2025-02-07,0.948,0.948,0.0,1.0
2025-02-10,0.945,0.945,0.0,1.0
2025-02-11,0.941,0.941,0.0,1.0
2025-02-12,0.944,0.944,0.0,1.0
2025-02-13,0.946,0.946,0.0,1.0
2025-02-14,0.944,0.944,0.0,1.0
2025-02-17,0.959,0.959,0.0,1.0
2025-02-18,0.96,0.96,0.0,1.0
2025-02-19,0.954,0.954,0.0,1.0
2025-02-20,0.955,0.955,0.0,1.0
2025-02-21,0.952,0.952,0.0,1.0
2025-02-24,0.95,0.95,0.0,1.0
2025-02-25,0.944,0.944,0.0,1.0
2025-02-26,0.948,0.948,0.0,1.0
2025-02-27,0.947,0.947,0.0,1.0
2025-02-28,0.941,0.941,0.0,1.0
2025-03-03,0.935,0.935,0.0,1.0
2025-03-04,0.934,0.934,0.0,1.0
2025-03-05,0.938,0.938,0.0,1.0
2025-03-06,0.935,0.935,0.0,1.0
2025-03-07,0.933,0.933,0.0,1.0
2025-03-10,0.931,0.931,0.0,1.0
2025-03-11,0.93,0.93,0.0,1.0
2025-03-12,0.936,0.936,0.0,1.0
2025-03-13,0.94,0.94,0.0,1.0
2025-03-14,0.947,0.947,0.0,1.0
2025-03-17,0.948,0.948,0.0,1.0
2025-03-18,0.945,0.945,0.0,1.0
2025-03-19,0.954,0.954,0.0,1.0
2025-03-20,0.953,0.953,0.0,1.0
2025-03-21,0.952,0.952,0.0,1.0
2025-03-24,0.955,0.955,0.0,1.0
