date,close,total_return_proxy,cumulative_dividend,split_factor
2026-01-06,1.021,1.021,0.0,1.0
2026-01-07,1.02,1.02,0.0,1.0
2026-01-08,1.017,1.017,0.0,1.0
2026-01-09,1.026,1.026,0.0,1.0
2026-01-12,1.034,1.034,0.0,1.0
2026-01-13,1.025,1.025,0.0,1.0
2026-01-14,1.029,1.029,0.0,1.0
2026-01-15,1.03,1.03,0.0,1.0
2026-01-16,1.031,1.031,0.0,1.0
2026-01-19,1.044,1.044,0.0,1.0
2026-01-20,1.044,1.044,0.0,1.0
2026-01-21,1.047,1.047,0.0,1.0
2026-01-22,1.051,1.051,0.0,1.0
2026-01-23,1.054,1.054,0.0,1.0
2026-01-26,1.056,1.056,0.0,1.0
2026-01-27,1.054,1.054,0.0,1.0
2026-01-28,1.053,1.053,0.0,1.0
2026-01-29,1.056,1.056,0.0,1.0
2026-01-30,1.047,1.047,0.0,1.0
2026-02-02,1.02,1.02,0.0,1.0
2026-02-03,1.035,1.035,0.0,1.0
2026-02-04,1.043,1.043,0.0,1.0
2026-02-05,1.043,1.043,0.0,1.0
2026-02-06,1.041,1.041,0.0,1.0
2026-02-09,1.053,1.053,0.0,1.0
2026-02-10,1.053,1.053,0.0,1.0
2026-02-11,1.055,1.055,0.0,1.0
2026-02-12,1.051,1.051,0.0,1.0
2026-02-13,1.037,1.037,0.0,1.0
2026-02-24,1.044,1.044,0.0,1.0
2026-02-25,1.05,1.05,0.0,1.0
2026-02-26,1.05,1.05,0.0,1.0
2026-02-27,1.052,1.052,0.0,1.0
2026-03-02,1.051,1.051,0.0,1.0
2026-03-03,1.041,1.041,0.0,1.0
2026-03-04,1.03,1.03,0.0,1.0
2026-03-05,1.032,1.032,0.0,1.0
2026-03-06,1.04,1.04,0.0,1.0
2026-03-09,1.022,1.022,0.0,1.0
2026-03-10,1.038,1.038,0.0,1.0
2026-03-11,1.037,1.037,0.0,1.0
2026-03-12,1.034,1.034,0.0,1.0
2026-03-13,1.029,1.029,0.0,1.0
2026-03-16,1.026,1.026,0.0,1.0
2026-03-17,1.026,1.026,0.0,1.0
2026-03-18,1.026,1.026,0.0,1.0
2026-03-19,1.006,1.006,0.0,1.0
2026-03-20,0.995,0.995,0.0,1.0
2026-03-23,0.957,0.957,0.0,1.0
2026-03-24,0.974,0.974,0.0,1.0
