date,close,total_return_proxy,cumulative_dividend,split_factor
2023-08-09,0.99,0.99,0.0,1.0
2023-08-10,0.996,0.996,0.0,1.0
2023-08-11,0.977,0.977,0.0,1.0
2023-08-14,0.979,0.979,0.0,1.0
2023-08-15,0.981,0.981,0.0,1.0
2023-08-16,0.97,0.97,0.0,1.0
2023-08-17,0.974,0.974,0.0,1.0
2023-08-18,0.968,0.968,0.0,1.0
2023-08-21,0.958,0.958,0.0,1.0
2023-08-22,0.965,0.965,0.0,1.0
2023-08-23,0.952,0.952,0.0,1.0
2023-08-24,0.945,0.945,0.0,1.0
2023-08-25,0.947,0.947,0.0,1.0
2023-08-28,0.953,0.953,0.0,1.0
2023-08-29,0.958,0.958,0.0,1.0
2023-08-30,0.954,0.954,0.0,1.0
2023-08-31,0.952,0.952,0.0,1.0
2023-09-01,0.957,0.957,0.0,1.0
2023-09-04,0.97,0.97,0.0,1.0
2023-09-05,0.973,0.973,0.0,1.0
2023-09-06,0.971,0.971,0.0,1.0
2023-09-07,0.962,0.962,0.0,1.0
2023-09-08,0.962,0.962,0.0,1.0
2023-09-11,0.97,0.97,0.0,1.0
2023-09-12,0.971,0.971,0.0,1.0
2023-09-13,0.968,0.968,0.0,1.0
2023-09-14,0.98,0.98,0.0,1.0
2023-09-15,0.973,0.973,0.0,1.0
2023-09-18,0.97,0.97,0.0,1.0
2023-09-19,0.971,0.971,0.0,1.0
2023-09-20,0.967,0.967,0.0,1.0
2023-09-21,0.961,0.961,0.0,1.0
2023-09-22,0.962,0.962,0.0,1.0
2023-09-25,0.961,0.961,0.0,1.0
2023-09-26,0.956,0.956,0.0,1.0
2023-09-27,0.955,0.955,0.0,1.0
2023-09-28,0.96,0.96,0.0,1.0
2023-10-09,0.96,0.96,0.0,1.0
2023-10-10,0.952,0.952,0.0,1.0
2023-10-11,0.947,0.947,0.0,1.0
2023-10-12,0.954,0.954,0.0,1.0
2023-10-13,0.945,0.945,0.0,1.0
2023-10-16,0.947,0.947,0.0,1.0
2023-10-17,0.956,0.956,0.0,1.0
2023-10-18,0.95,0.95,0.0,1.0
2023-10-19,0.935,0.935,0.0,1.0
2023-10-20,0.933,0.933,0.0,1.0
2023-10-23,0.914,0.914,0.0,1.0
2023-10-24,0.921,0.921,0.0,1.0
2023-10-25,0.92,0.92,0.0,1.0
2023-10-26,0.933,0.933,0.0,1.0
2023-10-27,0.94,0.94,0.0,1.0
2023-10-30,0.936,0.936,0.0,1.0
2023-10-31,0.94,0.94,0.0,1.0
2023-11-01,0.941,0.941,0.0,1.0
2023-11-02,0.939,0.939,0.0,1.0
2023-11-03,0.94,0.94,0.0,1.0
2023-11-06,0.933,0.933,0.0,1.0
2023-11-07,0.932,0.932,0.0,1.0
2023-11-08,0.928,0.928,0.0,1.0
2023-11-09,0.931,0.931,0.0,1.0
2023-11-10,0.933,0.933,0.0,1.0
2023-11-13,0.933,0.933,0.0,1.0
2023-11-14,0.932,0.932,0.0,1.0
2023-11-15,0.938,0.938,0.0,1.0
2023-11-16,0.935,0.935,0.0,1.0
2023-11-17,0.934,0.934,0.0,1.0
2023-11-20,0.938,0.938,0.0,1.0
2023-11-21,0.934,0.934,0.0,1.0
2023-11-22,0.929,0.929,0.0,1.0
2023-11-23,0.932,0.932,0.0,1.0
2023-11-24,0.926,0.926,0.0,1.0
2023-11-27,0.929,0.929,0.0,1.0
2023-11-28,0.928,0.928,0.0,1.0
2023-11-29,0.926,0.926,0.0,1.0
2023-11-30,0.932,0.932,0.0,1.0
2023-12-01,0.933,0.933,0.0,1.0
2023-12-04,0.931,0.931,0.0,1.0
2023-12-05,0.92,0.92,0.0,1.0
2023-12-06,0.916,0.916,0.0,1.0
2023-12-07,0.914,0.914,0.0,1.0
2023-12-08,0.921,0.921,0.0,1.0
2023-12-11,0.928,0.928,0.0,1.0
2023-12-12,0.928,0.928,0.0,1.0
2023-12-13,0.921,0.921,0.0,1.0
2023-12-14,0.919,0.919,0.0,1.0
2023-12-15,0.915,0.915,0.0,1.0
2023-12-18,0.914,0.914,0.0,1.0
2023-12-19,0.91,0.91,0.0,1.0
2023-12-20,0.915,0.915,0.0,1.0
2023-12-21,0.912,0.912,0.0,1.0
2023-12-22,0.919,0.919,0.0,1.0
2023-12-25,0.925,0.925,0.0,1.0
2023-12-26,0.926,0.926,0.0,1.0
2023-12-27,0.934,0.934,0.0,1.0
2023-12-28,0.934,0.934,0.0,1.0
2023-12-29,0.938,0.938,0.0,1.0
2024-01-02,0.949,0.949,0.0,1.0
2024-01-03,0.961,0.961,0.0,1.0
2024-01-04,0.963,0.963,0.0,1.0
2024-01-05,0.954,0.954,0.0,1.0
2024-01-08,0.947,0.947,0.0,1.0
