date,close,total_return_proxy,cumulative_dividend,split_factor
2026-03-20,0.996,0.996,0.0,1.0
2026-03-23,0.979,0.979,0.0,1.0
2026-03-24,0.978,0.978,0.0,1.0
2026-03-25,0.992,0.992,0.0,1.0
2026-03-26,0.997,0.997,0.0,1.0
2026-03-27,1.014,1.014,0.0,1.0
2026-03-30,1.002,1.002,0.0,1.0
2026-03-31,0.967,0.967,0.0,1.0
2026-04-01,0.964,0.964,0.0,1.0
2026-04-02,0.941,0.941,0.0,1.0
2026-04-03,0.918,0.918,0.0,1.0
2026-04-07,0.922,0.922,0.0,1.0
2026-04-08,0.956,0.956,0.0,1.0
2026-04-09,0.96,0.96,0.0,1.0
2026-04-10,1.003,1.003,0.0,1.0
2026-04-13,1.018,1.018,0.0,1.0
2026-04-14,1.043,1.043,0.0,1.0
2026-04-15,1.026,1.026,0.0,1.0
2026-04-16,1.051,1.051,0.0,1.0
2026-04-17,1.053,1.053,0.0,1.0
2026-04-20,1.053,1.053,0.0,1.0
2026-04-21,1.077,1.077,0.0,1.0
2026-04-22,1.078,1.078,0.0,1.0
2026-04-23,1.063,1.063,0.0,1.0
2026-04-24,1.079,1.079,0.0,1.0
2026-04-27,1.085,1.085,0.0,1.0
2026-04-28,1.066,1.066,0.0,1.0
2026-04-29,1.122,1.122,0.0,1.0
2026-04-30,1.118,1.118,0.0,1.0
2026-05-06,1.161,1.161,0.0,1.0
2026-05-07,1.154,1.154,0.0,1.0
2026-05-08,1.129,1.129,0.0,1.0
2026-05-11,1.139,1.139,0.0,1.0
2026-05-12,1.125,1.125,0.0,1.0
2026-05-13,1.132,1.132,0.0,1.0
2026-05-14,1.094,1.094,0.0,1.0
2026-05-15,1.106,1.106,0.0,1.0
2026-05-18,1.117,1.117,0.0,1.0
2026-05-19,1.115,1.115,0.0,1.0
2026-05-20,1.146,1.146,0.0,1.0
2026-05-21,1.125,1.125,0.0,1.0
2026-05-22,1.139,1.139,0.0,1.0
2026-05-25,1.113,1.113,0.0,1.0
2026-05-26,1.115,1.115,0.0,1.0
2026-05-27,1.12,1.12,0.0,1.0
2026-05-28,1.118,1.118,0.0,1.0
2026-05-29,1.082,1.082,0.0,1.0
2026-06-01,1.075,1.075,0.0,1.0
2026-06-02,1.072,1.072,0.0,1.0
2026-06-03,1.06,1.06,0.0,1.0
2026-06-04,1.039,1.039,0.0,1.0
2026-06-05,1.022,1.022,0.0,1.0
2026-06-08,0.992,0.992,0.0,1.0
2026-06-09,1.021,1.021,0.0,1.0
2026-06-10,0.991,0.991,0.0,1.0
2026-06-11,0.994,0.994,0.0,1.0
2026-06-12,1.016,1.016,0.0,1.0
2026-06-15,1.035,1.035,0.0,1.0
2026-06-16,1.071,1.071,0.0,1.0
2026-06-17,1.066,1.066,0.0,1.0
2026-06-18,1.056,1.056,0.0,1.0
2026-06-22,1.1,1.1,0.0,1.0
2026-06-23,1.051,1.051,0.0,1.0
2026-06-24,1.06,1.06,0.0,1.0
2026-06-25,1.052,1.052,0.0,1.0
2026-06-26,1.002,1.002,0.0,1.0
2026-06-29,1.016,1.016,0.0,1.0
2026-06-30,1.043,1.043,0.0,1.0
2026-07-01,1.024,1.024,0.0,1.0
2026-07-02,1.006,1.006,0.0,1.0
2026-07-03,1.015,1.015,0.0,1.0
2026-07-06,0.993,0.993,0.0,1.0
2026-07-07,0.983,0.983,0.0,1.0
2026-07-08,0.928,0.928,0.0,1.0
2026-07-09,0.926,0.926,0.0,1.0
2026-07-10,0.895,0.895,0.0,1.0
2026-07-13,0.853,0.853,0.0,1.0
2026-07-14,0.866,0.866,0.0,1.0
2026-07-15,0.859,0.859,0.0,1.0
2026-07-16,0.835,0.835,0.0,1.0
2026-07-17,0.808,0.808,0.0,1.0
