date,close,total_return_proxy,cumulative_dividend,split_factor
2024-01-10,0.959,0.959,0.0,1.0
2024-01-11,0.982,0.982,0.0,1.0
2024-01-12,0.971,0.971,0.0,1.0
2024-01-15,0.969,0.969,0.0,1.0
2024-01-16,0.963,0.963,0.0,1.0
2024-01-17,0.943,0.943,0.0,1.0
2024-01-18,0.921,0.921,0.0,1.0
2024-01-19,0.92,0.92,0.0,1.0
2024-01-22,0.866,0.866,0.0,1.0
2024-01-23,0.869,0.869,0.0,1.0
2024-01-24,0.883,0.883,0.0,1.0
2024-01-25,0.911,0.911,0.0,1.0
2024-01-26,0.91,0.91,0.0,1.0
2024-01-29,0.876,0.876,0.0,1.0
2024-01-30,0.847,0.847,0.0,1.0
2024-01-31,0.8,0.8,0.0,1.0
2024-02-01,0.789,0.789,0.0,1.0
2024-02-02,0.753,0.753,0.0,1.0
2024-02-05,0.678,0.678,0.0,1.0
2024-02-06,0.695,0.695,0.0,1.0
2024-02-07,0.664,0.664,0.0,1.0
2024-02-08,0.73,0.73,0.0,1.0
2024-02-19,0.8,0.8,0.0,1.0
2024-02-20,0.773,0.773,0.0,1.0
2024-02-21,0.781,0.781,0.0,1.0
2024-02-22,0.809,0.809,0.0,1.0
2024-02-23,0.835,0.835,0.0,1.0
2024-02-26,0.845,0.845,0.0,1.0
2024-02-27,0.874,0.874,0.0,1.0
2024-02-28,0.815,0.815,0.0,1.0
2024-02-29,0.846,0.846,0.0,1.0
2024-03-01,0.856,0.856,0.0,1.0
2024-03-04,0.86,0.86,0.0,1.0
2024-03-05,0.846,0.846,0.0,1.0
2024-03-06,0.862,0.862,0.0,1.0
2024-03-07,0.848,0.848,0.0,1.0
2024-03-08,0.854,0.854,0.0,1.0
2024-03-11,0.875,0.875,0.0,1.0
2024-03-12,0.889,0.889,0.0,1.0
2024-03-13,0.891,0.891,0.0,1.0
2024-03-14,0.885,0.885,0.0,1.0
2024-03-15,0.9,0.9,0.0,1.0
2024-03-18,0.922,0.922,0.0,1.0
2024-03-19,0.917,0.917,0.0,1.0
2024-03-20,0.93,0.93,0.0,1.0
2024-03-21,0.93,0.93,0.0,1.0
2024-03-22,0.92,0.92,0.0,1.0
2024-03-25,0.895,0.895,0.0,1.0
2024-03-26,0.895,0.895,0.0,1.0
2024-03-27,0.863,0.863,0.0,1.0
2024-03-28,0.887,0.887,0.0,1.0
2024-03-29,0.896,0.896,0.0,1.0
2024-04-01,0.913,0.913,0.0,1.0
2024-04-02,0.91,0.91,0.0,1.0
2024-04-03,0.895,0.895,0.0,1.0
2024-04-08,0.875,0.875,0.0,1.0
2024-04-09,0.887,0.887,0.0,1.0
