date,close,total_return_proxy,cumulative_dividend,split_factor
2026-05-21,0.93,0.93,0.0,1.0
2026-05-22,0.964,0.964,0.0,1.0
2026-05-25,0.97,0.97,0.0,1.0
2026-05-26,1.001,1.001,0.0,1.0
2026-05-27,0.959,0.959,0.0,1.0
2026-05-28,0.955,0.955,0.0,1.0
2026-05-29,0.941,0.941,0.0,1.0
2026-06-01,0.934,0.934,0.0,1.0
2026-06-02,0.966,0.966,0.0,1.0
2026-06-03,0.973,0.973,0.0,1.0
2026-06-04,0.944,0.944,0.0,1.0
2026-06-05,0.925,0.925,0.0,1.0
2026-06-08,0.868,0.868,0.0,1.0
2026-06-09,0.89,0.89,0.0,1.0
2026-06-10,0.879,0.879,0.0,1.0
2026-06-11,0.898,0.898,0.0,1.0
2026-06-12,0.948,0.948,0.0,1.0
2026-06-15,0.99,0.99,0.0,1.0
2026-06-16,0.986,0.986,0.0,1.0
2026-06-17,0.984,0.984,0.0,1.0
2026-06-18,0.986,0.986,0.0,1.0
2026-06-22,1.049,1.049,0.0,1.0
2026-06-23,0.96,0.96,0.0,1.0
2026-06-24,0.964,0.964,0.0,1.0
2026-06-25,0.935,0.935,0.0,1.0
2026-06-26,0.896,0.896,0.0,1.0
2026-06-29,0.909,0.909,0.0,1.0
2026-06-30,0.902,0.902,0.0,1.0
2026-07-01,0.899,0.899,0.0,1.0
2026-07-02,0.914,0.914,0.0,1.0
2026-07-03,0.918,0.918,0.0,1.0
2026-07-06,0.903,0.903,0.0,1.0
2026-07-07,0.879,0.879,0.0,1.0
2026-07-08,0.851,0.851,0.0,1.0
2026-07-09,0.844,0.844,0.0,1.0
2026-07-10,0.847,0.847,0.0,1.0
2026-07-13,0.809,0.809,0.0,1.0
2026-07-14,0.855,0.855,0.0,1.0
2026-07-15,0.838,0.838,0.0,1.0
2026-07-16,0.829,0.829,0.0,1.0
2026-07-17,0.789,0.789,0.0,1.0
