date,close,total_return_proxy,cumulative_dividend,split_factor
2025-01-10,0.974,0.974,0.0,1.0
2025-01-13,0.977,0.977,0.0,1.0
2025-01-14,1.024,1.024,0.0,1.0
2025-01-15,1.004,1.004,0.0,1.0
2025-01-16,1.012,1.012,0.0,1.0
2025-01-17,1.018,1.018,0.0,1.0
2025-01-20,1.041,1.041,0.0,1.0
2025-01-21,1.043,1.043,0.0,1.0
2025-01-22,1.037,1.037,0.0,1.0
2025-01-23,1.035,1.035,0.0,1.0
2025-01-24,1.049,1.049,0.0,1.0
2025-01-27,1.029,1.029,0.0,1.0
2025-02-05,1.01,1.01,0.0,1.0
2025-02-06,1.041,1.041,0.0,1.0
2025-02-07,1.067,1.067,0.0,1.0
2025-02-10,1.068,1.068,0.0,1.0
2025-02-11,1.055,1.055,0.0,1.0
2025-02-12,1.067,1.067,0.0,1.0
2025-02-13,1.061,1.061,0.0,1.0
2025-02-14,1.074,1.074,0.0,1.0
2025-02-17,1.084,1.084,0.0,1.0
2025-02-18,1.068,1.068,0.0,1.0
2025-02-19,1.085,1.085,0.0,1.0
2025-02-20,1.081,1.081,0.0,1.0
2025-02-21,1.105,1.105,0.0,1.0
2025-02-24,1.101,1.101,0.0,1.0
2025-02-25,1.087,1.087,0.0,1.0
2025-02-26,1.103,1.103,0.0,1.0
2025-02-27,1.1,1.1,0.0,1.0
2025-02-28,1.055,1.055,0.0,1.0
2025-03-03,1.069,1.069,0.0,1.0
2025-03-04,1.063,1.063,0.0,1.0
2025-03-05,1.063,1.063,0.0,1.0
2025-03-06,1.083,1.083,0.0,1.0
2025-03-07,1.068,1.068,0.0,1.0
2025-03-10,1.065,1.065,0.0,1.0
2025-03-11,1.065,1.065,0.0,1.0
2025-03-12,1.065,1.065,0.0,1.0
2025-03-13,1.053,1.053,0.0,1.0
2025-03-14,1.085,1.085,0.0,1.0
2025-03-17,1.078,1.078,0.0,1.0
2025-03-18,1.086,1.086,0.0,1.0
2025-03-19,1.084,1.084,0.0,1.0
2025-03-20,1.073,1.073,0.0,1.0
2025-03-21,1.05,1.05,0.0,1.0
2025-03-24,1.049,1.049,0.0,1.0
2025-03-25,1.046,1.046,0.0,1.0
2025-03-26,1.042,1.042,0.0,1.0
2025-03-27,1.044,1.044,0.0,1.0
2025-03-28,1.037,1.037,0.0,1.0
2025-03-31,1.024,1.024,0.0,1.0
2025-04-01,1.02,1.02,0.0,1.0
2025-04-02,1.022,1.022,0.0,1.0
2025-04-03,1.003,1.003,0.0,1.0
2025-04-07,0.89,0.89,0.0,1.0
2025-04-08,0.881,0.881,0.0,1.0
2025-04-09,0.886,0.886,0.0,1.0
2025-04-10,0.908,0.908,0.0,1.0
2025-04-11,0.922,0.922,0.0,1.0
2025-04-14,0.924,0.924,0.0,1.0
2025-04-15,0.924,0.924,0.0,1.0
2025-04-16,0.913,0.913,0.0,1.0
2025-04-17,0.913,0.913,0.0,1.0
2025-04-18,0.918,0.918,0.0,1.0
2025-04-21,0.931,0.931,0.0,1.0
2025-04-22,0.931,0.931,0.0,1.0
2025-04-23,0.942,0.942,0.0,1.0
2025-04-24,0.935,0.935,0.0,1.0
2025-04-25,0.944,0.944,0.0,1.0
2025-04-28,0.938,0.938,0.0,1.0
2025-04-29,0.935,0.935,0.0,1.0
2025-04-30,0.944,0.944,0.0,1.0
2025-05-06,0.963,0.963,0.0,1.0
2025-05-07,0.97,0.97,0.0,1.0
2025-05-08,0.99,0.99,0.0,1.0
2025-05-09,0.982,0.982,0.0,1.0
2025-05-12,1.014,1.014,0.0,1.0
2025-05-13,1.011,1.011,0.0,1.0
2025-05-14,1.024,1.024,0.0,1.0
2025-05-15,1.004,1.004,0.0,1.0
2025-05-16,1.002,1.002,0.0,1.0
2025-05-19,0.997,0.997,0.0,1.0
2025-05-20,1.004,1.004,0.0,1.0
2025-05-21,1.015,1.015,0.0,1.0
2025-05-22,1.006,1.006,0.0,1.0
2025-05-23,0.995,0.995,0.0,1.0
2025-05-26,0.983,0.983,0.0,1.0
2025-05-27,0.976,0.976,0.0,1.0
2025-05-28,0.975,0.975,0.0,1.0
2025-05-29,0.984,0.984,0.0,1.0
2025-05-30,0.979,0.979,0.0,1.0
2025-06-03,0.977,0.977,0.0,1.0
2025-06-04,0.988,0.988,0.0,1.0
2025-06-05,1.003,1.003,0.0,1.0
2025-06-06,0.996,0.996,0.0,1.0
2025-06-09,1.007,1.007,0.0,1.0
2025-06-10,0.996,0.996,0.0,1.0
2025-06-11,1.008,1.008,0.0,1.0
2025-06-12,1.011,1.011,0.0,1.0
2025-06-13,1.003,1.003,0.0,1.0
