date,close,total_return_proxy,cumulative_dividend,split_factor
2023-03-10,0.95,0.95,0.0,1.0
2023-03-13,0.947,0.947,0.0,1.0
2023-03-14,0.941,0.941,0.0,1.0
2023-03-15,0.941,0.941,0.0,1.0
2023-03-16,0.913,0.913,0.0,1.0
2023-03-17,0.919,0.919,0.0,1.0
2023-03-20,0.919,0.919,0.0,1.0
2023-03-21,0.939,0.939,0.0,1.0
2023-03-22,0.939,0.939,0.0,1.0
2023-03-23,0.936,0.936,0.0,1.0
2023-03-24,0.933,0.933,0.0,1.0
2023-03-27,0.931,0.931,0.0,1.0
2023-03-28,0.916,0.916,0.0,1.0
2023-03-29,0.912,0.912,0.0,1.0
2023-03-30,0.916,0.916,0.0,1.0
2023-03-31,0.918,0.918,0.0,1.0
2023-04-03,0.934,0.934,0.0,1.0
2023-04-04,0.916,0.916,0.0,1.0
2023-04-06,0.917,0.917,0.0,1.0
2023-04-07,0.915,0.915,0.0,1.0
2023-04-10,0.92,0.92,0.0,1.0
2023-04-11,0.934,0.934,0.0,1.0
2023-04-12,0.929,0.929,0.0,1.0
2023-04-13,0.918,0.918,0.0,1.0
2023-04-14,0.946,0.946,0.0,1.0
2023-04-17,0.954,0.954,0.0,1.0
2023-04-18,0.953,0.953,0.0,1.0
2023-04-19,0.95,0.95,0.0,1.0
2023-04-20,0.931,0.931,0.0,1.0
2023-04-21,0.91,0.91,0.0,1.0
2023-04-24,0.897,0.897,0.0,1.0
2023-04-25,0.852,0.852,0.0,1.0
2023-04-26,0.871,0.871,0.0,1.0
2023-04-27,0.868,0.868,0.0,1.0
2023-04-28,0.872,0.872,0.0,1.0
2023-05-04,0.87,0.87,0.0,1.0
2023-05-05,0.855,0.855,0.0,1.0
2023-05-08,0.864,0.864,0.0,1.0
2023-05-09,0.856,0.856,0.0,1.0
2023-05-10,0.868,0.868,0.0,1.0
2023-05-11,0.87,0.87,0.0,1.0
2023-05-12,0.853,0.853,0.0,1.0
2023-05-15,0.899,0.899,0.0,1.0
2023-05-16,0.892,0.892,0.0,1.0
2023-05-17,0.887,0.887,0.0,1.0
2023-05-18,0.885,0.885,0.0,1.0
2023-05-19,0.879,0.879,0.0,1.0
2023-05-22,0.879,0.879,0.0,1.0
2023-05-23,0.869,0.869,0.0,1.0
2023-05-24,0.864,0.864,0.0,1.0
2023-05-25,0.855,0.855,0.0,1.0
2023-05-26,0.839,0.839,0.0,1.0
2023-05-29,0.833,0.833,0.0,1.0
2023-05-30,0.833,0.833,0.0,1.0
2023-05-31,0.825,0.825,0.0,1.0
2023-06-01,0.832,0.832,0.0,1.0
2023-06-02,0.862,0.862,0.0,1.0
2023-06-05,0.86,0.86,0.0,1.0
2023-06-06,0.844,0.844,0.0,1.0
2023-06-07,0.838,0.838,0.0,1.0
2023-06-08,0.843,0.843,0.0,1.0
2023-06-09,0.849,0.849,0.0,1.0
2023-06-12,0.844,0.844,0.0,1.0
2023-06-13,0.845,0.845,0.0,1.0
2023-06-14,0.843,0.843,0.0,1.0
2023-06-15,0.862,0.862,0.0,1.0
2023-06-16,0.863,0.863,0.0,1.0
2023-06-19,0.85,0.85,0.0,1.0
2023-06-20,0.845,0.845,0.0,1.0
2023-06-21,0.831,0.831,0.0,1.0
2023-06-26,0.823,0.823,0.0,1.0
2023-06-27,0.832,0.832,0.0,1.0
2023-06-28,0.827,0.827,0.0,1.0
2023-06-29,0.827,0.827,0.0,1.0
2023-06-30,0.844,0.844,0.0,1.0
2023-07-03,0.85,0.85,0.0,1.0
2023-07-04,0.853,0.853,0.0,1.0
2023-07-05,0.875,0.875,0.0,1.0
2023-07-06,0.858,0.858,0.0,1.0
2023-07-07,0.85,0.85,0.0,1.0
2023-07-10,0.859,0.859,0.0,1.0
2023-07-11,0.86,0.86,0.0,1.0
2023-07-12,0.858,0.858,0.0,1.0
2023-07-13,0.865,0.865,0.0,1.0
2023-07-14,0.858,0.858,0.0,1.0
2023-07-17,0.843,0.843,0.0,1.0
2023-07-18,0.842,0.842,0.0,1.0
2023-07-19,0.84,0.84,0.0,1.0
2023-07-20,0.848,0.848,0.0,1.0
2023-07-21,0.835,0.835,0.0,1.0
2023-07-24,0.818,0.818,0.0,1.0
2023-07-25,0.839,0.839,0.0,1.0
2023-07-26,0.837,0.837,0.0,1.0
2023-07-27,0.829,0.829,0.0,1.0
2023-07-28,0.841,0.841,0.0,1.0
2023-07-31,0.85,0.85,0.0,1.0
2023-08-01,0.851,0.851,0.0,1.0
2023-08-02,0.845,0.845,0.0,1.0
2023-08-03,0.843,0.843,0.0,1.0
2023-08-04,0.848,0.848,0.0,1.0
2023-08-07,0.846,0.846,0.0,1.0
2023-08-08,0.842,0.842,0.0,1.0
2023-08-09,0.836,0.836,0.0,1.0
2023-08-10,0.837,0.837,0.0,1.0
2023-08-11,0.82,0.82,0.0,1.0
2023-08-14,0.809,0.809,0.0,1.0
2023-08-15,0.8,0.8,0.0,1.0
2023-08-16,0.792,0.792,0.0,1.0
2023-08-17,0.793,0.793,0.0,1.0
2023-08-18,0.776,0.776,0.0,1.0
2023-08-21,0.767,0.767,0.0,1.0
2023-08-22,0.766,0.766,0.0,1.0
2023-08-23,0.744,0.744,0.0,1.0
2023-08-24,0.748,0.748,0.0,1.0
2023-08-25,0.74,0.74,0.0,1.0
2023-08-28,0.739,0.739,0.0,1.0
2023-08-29,0.753,0.753,0.0,1.0
2023-08-30,0.754,0.754,0.0,1.0
2023-08-31,0.741,0.741,0.0,1.0
2023-09-01,0.749,0.749,0.0,1.0
2023-09-04,0.772,0.772,0.0,1.0
2023-09-05,0.772,0.772,0.0,1.0
2023-09-06,0.772,0.772,0.0,1.0
2023-09-07,0.757,0.757,0.0,1.0
2023-09-08,0.749,0.749,0.0,1.0
2023-09-11,0.757,0.757,0.0,1.0
2023-09-12,0.761,0.761,0.0,1.0
2023-09-13,0.753,0.753,0.0,1.0
2023-09-14,0.749,0.749,0.0,1.0
2023-09-15,0.748,0.748,0.0,1.0
2023-09-18,0.755,0.755,0.0,1.0
2023-09-19,0.745,0.745,0.0,1.0
2023-09-20,0.735,0.735,0.0,1.0
2023-09-21,0.728,0.728,0.0,1.0
2023-09-22,0.737,0.737,0.0,1.0
2023-09-25,0.729,0.729,0.0,1.0
2023-09-26,0.718,0.718,0.0,1.0
2023-09-27,0.721,0.721,0.0,1.0
2023-09-28,0.726,0.726,0.0,1.0
2023-10-09,0.721,0.721,0.0,1.0
2023-10-10,0.729,0.729,0.0,1.0
2023-10-11,0.725,0.725,0.0,1.0
2023-10-12,0.754,0.754,0.0,1.0
2023-10-13,0.742,0.742,0.0,1.0
2023-10-16,0.724,0.724,0.0,1.0
2023-10-17,0.725,0.725,0.0,1.0
2023-10-18,0.708,0.708,0.0,1.0
2023-10-19,0.7,0.7,0.0,1.0
2023-10-20,0.709,0.709,0.0,1.0
2023-10-23,0.686,0.686,0.0,1.0
2023-10-24,0.702,0.702,0.0,1.0
2023-10-25,0.698,0.698,0.0,1.0
2023-10-26,0.698,0.698,0.0,1.0
2023-10-27,0.717,0.717,0.0,1.0
2023-10-30,0.725,0.725,0.0,1.0
2023-10-31,0.718,0.718,0.0,1.0
2023-11-01,0.715,0.715,0.0,1.0
2023-11-02,0.706,0.706,0.0,1.0
2023-11-03,0.713,0.713,0.0,1.0
2023-11-06,0.728,0.728,0.0,1.0
2023-11-07,0.727,0.727,0.0,1.0
2023-11-08,0.724,0.724,0.0,1.0
2023-11-09,0.725,0.725,0.0,1.0
2023-11-10,0.723,0.723,0.0,1.0
2023-11-13,0.726,0.726,0.0,1.0
2023-11-14,0.722,0.722,0.0,1.0
2023-11-15,0.737,0.737,0.0,1.0
2023-11-16,0.724,0.724,0.0,1.0
2023-11-17,0.725,0.725,0.0,1.0
2023-11-20,0.73,0.73,0.0,1.0
2023-11-21,0.725,0.725,0.0,1.0
2023-11-22,0.71,0.71,0.0,1.0
