date,close,total_return_proxy,cumulative_dividend,split_factor
2026-02-02,0.955,0.955,0.0,1.0
2026-02-03,0.971,0.971,0.0,1.0
2026-02-04,0.945,0.945,0.0,1.0
2026-02-05,0.923,0.923,0.0,1.0
2026-02-06,0.907,0.907,0.0,1.0
2026-02-09,0.948,0.948,0.0,1.0
2026-02-10,0.97,0.97,0.0,1.0
2026-02-11,0.96,0.96,0.0,1.0
2026-02-12,0.999,0.999,0.0,1.0
2026-02-13,1.002,1.002,0.0,1.0
2026-02-24,0.977,0.977,0.0,1.0
2026-02-25,0.97,0.97,0.0,1.0
2026-02-26,0.987,0.987,0.0,1.0
2026-02-27,1.005,1.005,0.0,1.0
2026-03-02,0.988,0.988,0.0,1.0
2026-03-03,0.931,0.931,0.0,1.0
2026-03-04,0.912,0.912,0.0,1.0
2026-03-05,0.932,0.932,0.0,1.0
2026-03-06,0.941,0.941,0.0,1.0
2026-03-09,0.927,0.927,0.0,1.0
2026-03-10,0.947,0.947,0.0,1.0
2026-03-11,0.923,0.923,0.0,1.0
2026-03-12,0.912,0.912,0.0,1.0
2026-03-13,0.892,0.892,0.0,1.0
2026-03-16,0.891,0.891,0.0,1.0
2026-03-17,0.869,0.869,0.0,1.0
2026-03-18,0.886,0.886,0.0,1.0
2026-03-19,0.859,0.859,0.0,1.0
2026-03-20,0.838,0.838,0.0,1.0
2026-03-23,0.798,0.798,0.0,1.0
2026-03-24,0.813,0.813,0.0,1.0
2026-03-25,0.826,0.826,0.0,1.0
2026-03-26,0.808,0.808,0.0,1.0
2026-03-27,0.815,0.815,0.0,1.0
2026-03-30,0.809,0.809,0.0,1.0
2026-03-31,0.791,0.791,0.0,1.0
2026-04-01,0.825,0.825,0.0,1.0
2026-04-02,0.797,0.797,0.0,1.0
2026-04-03,0.796,0.796,0.0,1.0
2026-04-07,0.803,0.803,0.0,1.0
2026-04-08,0.861,0.861,0.0,1.0
2026-04-09,0.85,0.85,0.0,1.0
2026-04-10,0.861,0.861,0.0,1.0
2026-04-13,0.865,0.865,0.0,1.0
2026-04-14,0.883,0.883,0.0,1.0
2026-04-15,0.878,0.878,0.0,1.0
2026-04-16,0.891,0.891,0.0,1.0
2026-04-17,0.892,0.892,0.0,1.0
2026-04-20,0.914,0.914,0.0,1.0
2026-04-21,0.901,0.901,0.0,1.0
2026-04-22,0.917,0.917,0.0,1.0
2026-04-23,0.902,0.902,0.0,1.0
2026-04-24,0.899,0.899,0.0,1.0
2026-04-27,0.917,0.917,0.0,1.0
2026-04-28,0.896,0.896,0.0,1.0
2026-04-29,0.906,0.906,0.0,1.0
2026-04-30,0.962,0.962,0.0,1.0
2026-05-06,1.007,1.007,0.0,1.0
2026-05-07,1.035,1.035,0.0,1.0
2026-05-08,1.024,1.024,0.0,1.0
2026-05-11,1.055,1.055,0.0,1.0
2026-05-12,1.048,1.048,0.0,1.0
2026-05-13,1.081,1.081,0.0,1.0
2026-05-14,1.05,1.05,0.0,1.0
2026-05-15,1.027,1.027,0.0,1.0
2026-05-18,1.049,1.049,0.0,1.0
2026-05-19,1.093,1.093,0.0,1.0
2026-05-20,1.096,1.096,0.0,1.0
2026-05-21,1.059,1.059,0.0,1.0
2026-05-22,1.078,1.078,0.0,1.0
2026-05-25,1.105,1.105,0.0,1.0
2026-05-26,1.076,1.076,0.0,1.0
2026-05-27,1.049,1.049,0.0,1.0
2026-05-28,1.055,1.055,0.0,1.0
2026-05-29,0.999,0.999,0.0,1.0
2026-06-01,0.973,0.973,0.0,1.0
2026-06-02,0.982,0.982,0.0,1.0
2026-06-03,1.003,1.003,0.0,1.0
2026-06-04,0.997,0.997,0.0,1.0
2026-06-05,0.968,0.968,0.0,1.0
2026-06-08,0.945,0.945,0.0,1.0
2026-06-09,0.967,0.967,0.0,1.0
2026-06-10,0.941,0.941,0.0,1.0
2026-06-11,0.921,0.921,0.0,1.0
2026-06-12,0.918,0.918,0.0,1.0
2026-06-15,0.96,0.96,0.0,1.0
2026-06-16,0.97,0.97,0.0,1.0
2026-06-17,0.99,0.99,0.0,1.0
2026-06-18,1.037,1.037,0.0,1.0
2026-06-22,1.036,1.036,0.0,1.0
2026-06-23,1.009,1.009,0.0,1.0
2026-06-24,1.04,1.04,0.0,1.0
2026-06-25,1.076,1.076,0.0,1.0
2026-06-26,1.038,1.038,0.0,1.0
2026-06-29,1.077,1.077,0.0,1.0
2026-06-30,1.13,1.13,0.0,1.0
2026-07-01,1.103,1.103,0.0,1.0
2026-07-02,1.034,1.034,0.0,1.0
2026-07-03,1.038,1.038,0.0,1.0
2026-07-06,1.022,1.022,0.0,1.0
2026-07-07,1.02,1.02,0.0,1.0
2026-07-08,1.023,1.023,0.0,1.0
2026-07-09,1.09,1.09,0.0,1.0
2026-07-10,1.062,1.062,0.0,1.0
2026-07-13,1.012,1.012,0.0,1.0
2026-07-14,1.009,1.009,0.0,1.0
2026-07-15,0.98,0.98,0.0,1.0
2026-07-16,0.952,0.952,0.0,1.0
2026-07-17,0.871,0.871,0.0,1.0
