date,close,total_return_proxy,cumulative_dividend,split_factor
2024-03-15,0.993,0.993,0.0,1.0
2024-03-18,0.991,0.991,0.0,1.0
2024-03-19,0.99,0.99,0.0,1.0
2024-03-20,0.993,0.993,0.0,1.0
2024-03-21,0.995,0.995,0.0,1.0
2024-03-22,0.992,0.992,0.0,1.0
2024-03-25,0.994,0.994,0.0,1.0
2024-03-26,0.992,0.992,0.0,1.0
2024-03-27,0.99,0.99,0.0,1.0
2024-03-28,0.988,0.988,0.0,1.0
2024-03-29,0.997,0.997,0.0,1.0
2024-04-01,0.998,0.998,0.0,1.0
2024-04-02,1.002,1.002,0.0,1.0
2024-04-03,1.01,1.01,0.0,1.0
2024-04-08,1.01,1.01,0.0,1.0
2024-04-09,1.008,1.008,0.0,1.0
2024-04-10,1.009,1.009,0.0,1.0
2024-04-11,1.018,1.018,0.0,1.0
2024-04-12,1.016,1.016,0.0,1.0
2024-04-15,1.035,1.035,0.0,1.0
2024-04-16,1.031,1.031,0.0,1.0
2024-04-17,1.048,1.048,0.0,1.0
2024-04-18,1.052,1.052,0.0,1.0
2024-04-19,1.056,1.056,0.0,1.0
2024-04-22,1.033,1.033,0.0,1.0
2024-04-23,1.017,1.017,0.0,1.0
2024-04-24,1.02,1.02,0.0,1.0
2024-04-25,1.024,1.024,0.0,1.0
2024-04-26,1.018,1.018,0.0,1.0
2024-04-29,1.017,1.017,0.0,1.0
2024-04-30,1.019,1.019,0.0,1.0
2024-05-06,1.028,1.028,0.0,1.0
2024-05-07,1.028,1.028,0.0,1.0
2024-05-08,1.03,1.03,0.0,1.0
2024-05-09,1.036,1.036,0.0,1.0
2024-05-10,1.043,1.043,0.0,1.0
2024-05-13,1.045,1.045,0.0,1.0
2024-05-14,1.042,1.042,0.0,1.0
2024-05-15,1.04,1.04,0.0,1.0
2024-05-16,1.043,1.043,0.0,1.0
2024-05-17,1.055,1.055,0.0,1.0
2024-05-20,1.065,1.065,0.0,1.0
2024-05-21,1.065,1.065,0.0,1.0
2024-05-22,1.066,1.066,0.0,1.0
2024-05-23,1.052,1.052,0.0,1.0
2024-05-24,1.05,1.05,0.0,1.0
2024-05-27,1.066,1.066,0.0,1.0
2024-05-28,1.06,1.06,0.0,1.0
2024-05-29,1.064,1.064,0.0,1.0
2024-05-30,1.057,1.057,0.0,1.0
2024-05-31,1.056,1.059,0.003,1.0
2024-06-03,1.047,1.0499999999999998,0.003,1.0
2024-06-04,1.053,1.0559999999999998,0.003,1.0
2024-06-05,1.04,1.043,0.003,1.0
2024-06-06,1.044,1.047,0.003,1.0
2024-06-07,1.051,1.0539999999999998,0.003,1.0
2024-06-11,1.035,1.0379999999999998,0.003,1.0
2024-06-12,1.044,1.047,0.003,1.0
2024-06-13,1.034,1.037,0.003,1.0
2024-06-14,1.036,1.039,0.003,1.0
2024-06-17,1.024,1.027,0.003,1.0
2024-06-18,1.025,1.0279999999999998,0.003,1.0
2024-06-19,1.021,1.0239999999999998,0.003,1.0
2024-06-20,1.021,1.0239999999999998,0.003,1.0
2024-06-21,1.02,1.023,0.003,1.0
2024-06-24,1.009,1.0119999999999998,0.003,1.0
2024-06-25,1.012,1.015,0.003,1.0
2024-06-26,1.015,1.021,0.006,1.0
2024-06-27,1.008,1.014,0.006,1.0
2024-06-28,1.017,1.023,0.006,1.0
2024-07-01,1.033,1.039,0.006,1.0
2024-07-02,1.033,1.039,0.006,1.0
2024-07-03,1.028,1.034,0.006,1.0
2024-07-04,1.022,1.028,0.006,1.0
2024-07-05,1.018,1.024,0.006,1.0
2024-07-08,1.012,1.018,0.006,1.0
2024-07-09,1.02,1.026,0.006,1.0
2024-07-10,1.005,1.011,0.006,1.0
2024-07-11,1.007,1.013,0.006,1.0
2024-07-12,1.007,1.013,0.006,1.0
2024-07-15,1.013,1.019,0.006,1.0
2024-07-16,1.011,1.017,0.006,1.0
2024-07-17,1.003,1.0119999999999998,0.009,1.0
2024-07-18,1.003,1.0119999999999998,0.009,1.0
2024-07-19,0.998,1.007,0.009,1.0
2024-07-22,0.99,0.999,0.009,1.0
2024-07-23,0.977,0.986,0.009,1.0
2024-07-24,0.976,0.985,0.009,1.0
2024-07-25,0.972,0.981,0.009,1.0
2024-07-26,0.972,0.981,0.009,1.0
2024-07-29,0.973,0.982,0.009,1.0
2024-07-30,0.967,0.976,0.009,1.0
2024-07-31,0.984,0.993,0.009,1.0
2024-08-01,0.979,0.988,0.009,1.0
2024-08-02,0.982,0.991,0.009,1.0
2024-08-05,0.969,0.978,0.009,1.0
2024-08-06,0.964,0.973,0.009,1.0
2024-08-07,0.965,0.974,0.009,1.0
2024-08-08,0.97,0.979,0.009,1.0
2024-08-09,0.97,0.979,0.009,1.0
2024-08-12,0.972,0.981,0.009,1.0
2024-08-13,0.974,0.983,0.009,1.0
2024-08-14,0.968,0.98,0.012,1.0
