date,close,total_return_proxy,cumulative_dividend,split_factor
2026-01-13,1.006,1.006,0.0,1.0
2026-01-14,0.998,0.998,0.0,1.0
2026-01-15,0.998,0.998,0.0,1.0
2026-01-16,1.011,1.011,0.0,1.0
2026-01-19,1.03,1.03,0.0,1.0
2026-01-20,1.024,1.024,0.0,1.0
2026-01-21,1.035,1.035,0.0,1.0
2026-01-22,1.033,1.033,0.0,1.0
2026-01-23,1.047,1.047,0.0,1.0
2026-01-26,1.052,1.052,0.0,1.0
2026-01-27,1.042,1.042,0.0,1.0
2026-01-28,1.042,1.042,0.0,1.0
2026-01-29,1.027,1.027,0.0,1.0
2026-01-30,1.024,1.024,0.0,1.0
2026-02-02,0.996,0.996,0.0,1.0
2026-02-03,1.055,1.055,0.0,1.0
2026-02-04,1.077,1.077,0.0,1.0
2026-02-05,1.065,1.065,0.0,1.0
2026-02-06,1.053,1.053,0.0,1.0
2026-02-09,1.091,1.091,0.0,1.0
2026-02-10,1.097,1.097,0.0,1.0
2026-02-11,1.102,1.102,0.0,1.0
2026-02-12,1.124,1.124,0.0,1.0
2026-02-13,1.093,1.093,0.0,1.0
2026-02-24,1.135,1.135,0.0,1.0
2026-02-25,1.131,1.131,0.0,1.0
2026-02-26,1.134,1.134,0.0,1.0
2026-02-27,1.12,1.12,0.0,1.0
2026-03-02,1.114,1.114,0.0,1.0
2026-03-03,1.071,1.071,0.0,1.0
2026-03-04,1.06,1.06,0.0,1.0
2026-03-05,1.085,1.085,0.0,1.0
2026-03-06,1.098,1.098,0.0,1.0
2026-03-09,1.069,1.069,0.0,1.0
2026-03-10,1.101,1.101,0.0,1.0
2026-03-11,1.092,1.092,0.0,1.0
2026-03-12,1.053,1.053,0.0,1.0
2026-03-13,1.037,1.037,0.0,1.0
2026-03-16,1.018,1.018,0.0,1.0
2026-03-17,1.016,1.016,0.0,1.0
2026-03-18,1.017,1.017,0.0,1.0
2026-03-19,0.974,0.974,0.0,1.0
2026-03-20,0.962,0.962,0.0,1.0
2026-03-23,0.919,0.919,0.0,1.0
2026-03-24,0.952,0.952,0.0,1.0
2026-03-25,0.975,0.975,0.0,1.0
2026-03-26,0.959,0.959,0.0,1.0
2026-03-27,0.956,0.956,0.0,1.0
2026-03-30,0.959,0.959,0.0,1.0
2026-03-31,0.967,0.967,0.0,1.0
2026-04-01,0.995,0.995,0.0,1.0
2026-04-02,0.98,0.98,0.0,1.0
2026-04-03,0.971,0.971,0.0,1.0
2026-04-07,0.955,0.955,0.0,1.0
2026-04-08,1.01,1.01,0.0,1.0
2026-04-09,1.004,1.004,0.0,1.0
2026-04-10,1.015,1.015,0.0,1.0
2026-04-13,1.006,1.006,0.0,1.0
2026-04-14,1.009,1.009,0.0,1.0
2026-04-15,1.009,1.009,0.0,1.0
2026-04-16,1.016,1.016,0.0,1.0
2026-04-17,1.002,1.002,0.0,1.0
2026-04-20,0.995,0.995,0.0,1.0
2026-04-21,1.002,1.002,0.0,1.0
2026-04-22,1.009,1.009,0.0,1.0
2026-04-23,1.01,1.01,0.0,1.0
2026-04-24,1.006,1.006,0.0,1.0
2026-04-27,1.006,1.006,0.0,1.0
2026-04-28,1.033,1.033,0.0,1.0
2026-04-29,1.041,1.041,0.0,1.0
2026-04-30,1.038,1.038,0.0,1.0
2026-05-06,1.078,1.078,0.0,1.0
2026-05-07,1.096,1.096,0.0,1.0
2026-05-08,1.073,1.073,0.0,1.0
2026-05-11,1.112,1.112,0.0,1.0
2026-05-12,1.081,1.081,0.0,1.0
2026-05-13,1.1,1.1,0.0,1.0
2026-05-14,1.078,1.078,0.0,1.0
2026-05-15,1.077,1.077,0.0,1.0
2026-05-18,1.044,1.044,0.0,1.0
2026-05-19,1.044,1.044,0.0,1.0
2026-05-20,1.04,1.04,0.0,1.0
2026-05-21,1.028,1.028,0.0,1.0
2026-05-22,1.049,1.049,0.0,1.0
2026-05-25,1.055,1.055,0.0,1.0
2026-05-26,1.044,1.044,0.0,1.0
2026-05-27,1.026,1.026,0.0,1.0
2026-05-28,1.028,1.028,0.0,1.0
2026-05-29,1.035,1.035,0.0,1.0
2026-06-01,1.022,1.022,0.0,1.0
2026-06-02,1.008,1.008,0.0,1.0
2026-06-03,1.005,1.005,0.0,1.0
2026-06-04,1.019,1.019,0.0,1.0
2026-06-05,1.005,1.005,0.0,1.0
2026-06-08,1.011,1.011,0.0,1.0
2026-06-09,1.014,1.014,0.0,1.0
2026-06-10,0.976,0.976,0.0,1.0
2026-06-11,0.967,0.967,0.0,1.0
2026-06-12,0.97,0.97,0.0,1.0
2026-06-15,0.996,0.996,0.0,1.0
2026-06-16,0.987,0.987,0.0,1.0
2026-06-17,0.993,0.993,0.0,1.0
2026-06-18,0.982,0.982,0.0,1.0
2026-06-22,1.001,1.001,0.0,1.0
2026-06-23,0.965,0.965,0.0,1.0
2026-06-24,0.948,0.948,0.0,1.0
2026-06-25,0.94,0.94,0.0,1.0
2026-06-26,0.921,0.921,0.0,1.0
2026-06-29,0.917,0.917,0.0,1.0
2026-06-30,0.913,0.913,0.0,1.0
2026-07-01,0.922,0.922,0.0,1.0
2026-07-02,0.927,0.927,0.0,1.0
2026-07-03,0.965,0.965,0.0,1.0
2026-07-06,0.959,0.959,0.0,1.0
2026-07-07,0.964,0.964,0.0,1.0
2026-07-08,0.925,0.925,0.0,1.0
2026-07-09,0.918,0.918,0.0,1.0
2026-07-10,0.926,0.926,0.0,1.0
2026-07-13,0.893,0.893,0.0,1.0
2026-07-14,0.899,0.899,0.0,1.0
2026-07-15,0.916,0.916,0.0,1.0
2026-07-16,0.907,0.907,0.0,1.0
2026-07-17,0.879,0.879,0.0,1.0
