date,close,total_return_proxy,cumulative_dividend,split_factor
2020-11-16,1.465,1.465,0.0,1.0
2020-11-17,1.436,1.436,0.0,1.0
2020-11-18,1.424,1.424,0.0,1.0
2020-11-19,1.438,1.438,0.0,1.0
2020-11-20,1.435,1.435,0.0,1.0
2020-11-23,1.422,1.422,0.0,1.0
2020-11-24,1.416,1.416,0.0,1.0
2020-11-25,1.393,1.393,0.0,1.0
2020-11-26,1.39,1.39,0.0,1.0
2020-11-27,1.392,1.392,0.0,1.0
2020-11-30,1.391,1.391,0.0,1.0
2020-12-01,1.409,1.409,0.0,1.0
2020-12-02,1.414,1.414,0.0,1.0
2020-12-03,1.417,1.417,0.0,1.0
2020-12-04,1.411,1.411,0.0,1.0
2020-12-07,1.412,1.412,0.0,1.0
2020-12-08,1.408,1.408,0.0,1.0
2020-12-09,1.38,1.38,0.0,1.0
2020-12-10,1.383,1.383,0.0,1.0
2020-12-11,1.396,1.396,0.0,1.0
2020-12-14,1.413,1.413,0.0,1.0
2020-12-15,1.406,1.406,0.0,1.0
2020-12-16,1.388,1.388,0.0,1.0
2020-12-17,1.406,1.406,0.0,1.0
2020-12-18,1.403,1.403,0.0,1.0
2020-12-21,1.43,1.43,0.0,1.0
2020-12-22,1.403,1.403,0.0,1.0
2020-12-23,1.417,1.417,0.0,1.0
2020-12-24,1.393,1.393,0.0,1.0
2020-12-25,1.394,1.394,0.0,1.0
2020-12-28,1.38,1.38,0.0,1.0
2020-12-29,1.381,1.381,0.0,1.0
2020-12-30,1.403,1.403,0.0,1.0
2020-12-31,1.434,1.434,0.0,1.0
2021-01-04,1.464,1.464,0.0,1.0
2021-01-05,1.468,1.468,0.0,1.0
2021-01-06,1.458,1.458,0.0,1.0
2021-01-07,1.429,1.429,0.0,1.0
2021-01-08,1.423,1.423,0.0,1.0
2021-01-11,1.437,1.437,0.0,1.0
2021-01-12,1.45,1.45,0.0,1.0
2021-01-13,1.454,1.454,0.0,1.0
2021-01-14,1.498,1.498,0.0,1.0
2021-01-15,1.492,1.492,0.0,1.0
2021-01-18,1.526,1.526,0.0,1.0
2021-01-19,1.492,1.492,0.0,1.0
2021-01-20,1.524,1.524,0.0,1.0
2021-01-21,1.526,1.526,0.0,1.0
2021-01-22,1.536,1.536,0.0,1.0
2021-01-25,1.542,1.542,0.0,1.0
2021-01-26,1.524,1.524,0.0,1.0
2021-01-27,1.503,1.503,0.0,1.0
2021-01-28,1.469,1.469,0.0,1.0
2021-01-29,1.467,1.467,0.0,1.0
2021-02-01,1.467,1.467,0.0,1.0
2021-02-02,1.478,1.478,0.0,1.0
2021-02-03,1.456,1.456,0.0,1.0
2021-02-04,1.435,1.435,0.0,1.0
2021-02-05,1.414,1.414,0.0,1.0
2021-02-08,1.425,1.425,0.0,1.0
2021-02-09,1.472,1.472,0.0,1.0
2021-02-10,1.478,1.478,0.0,1.0
2021-02-18,1.476,1.476,0.0,1.0
2021-02-19,1.472,1.472,0.0,1.0
2021-02-22,1.433,1.433,0.0,1.0
2021-02-23,1.433,1.433,0.0,1.0
2021-02-24,1.409,1.409,0.0,1.0
2021-02-25,1.393,1.393,0.0,1.0
2021-02-26,1.368,1.368,0.0,1.0
2021-03-01,1.4,1.4,0.0,1.0
2021-03-02,1.392,1.392,0.0,1.0
2021-03-03,1.4,1.4,0.0,1.0
2021-03-04,1.366,1.366,0.0,1.0
2021-03-05,1.37,1.37,0.0,1.0
2021-03-08,1.316,1.316,0.0,1.0
2021-03-09,1.269,1.269,0.0,1.0
2021-03-10,1.272,1.272,0.0,1.0
2021-03-11,1.304,1.304,0.0,1.0
2021-03-12,1.298,1.298,0.0,1.0
2021-03-15,1.26,1.26,0.0,1.0
2021-03-16,1.258,1.258,0.0,1.0
2021-03-17,1.271,1.271,0.0,1.0
2021-03-18,1.277,1.277,0.0,1.0
2021-03-19,1.266,1.266,0.0,1.0
2021-03-22,1.28,1.28,0.0,1.0
2021-03-23,1.273,1.273,0.0,1.0
2021-03-24,1.258,1.258,0.0,1.0
2021-03-25,1.259,1.259,0.0,1.0
2021-03-26,1.293,1.293,0.0,1.0
2021-03-29,1.286,1.286,0.0,1.0
2021-03-30,1.286,1.286,0.0,1.0
2021-03-31,1.284,1.284,0.0,1.0
2021-04-01,1.303,1.303,0.0,1.0
2021-04-02,1.338,1.338,0.0,1.0
2021-04-06,1.335,1.335,0.0,1.0
2021-04-07,1.339,1.339,0.0,1.0
2021-04-08,1.33,1.33,0.0,1.0
2021-04-09,1.309,1.309,0.0,1.0
2021-04-12,1.282,1.282,0.0,1.0
2021-04-13,1.28,1.28,0.0,1.0
2021-04-14,1.29,1.29,0.0,1.0
2021-04-15,1.3,1.3,0.0,1.0
2021-04-16,1.315,1.315,0.0,1.0
2021-04-19,1.336,1.336,0.0,1.0
2021-04-20,1.33,1.33,0.0,1.0
2021-04-21,1.325,1.325,0.0,1.0
2021-04-22,1.345,1.345,0.0,1.0
2021-04-23,1.352,1.352,0.0,1.0
2021-04-26,1.352,1.352,0.0,1.0
2021-04-27,1.352,1.352,0.0,1.0
2021-04-28,1.361,1.361,0.0,1.0
2021-04-29,1.363,1.363,0.0,1.0
2021-04-30,1.364,1.364,0.0,1.0
2021-05-06,1.348,1.348,0.0,1.0
2021-05-07,1.304,1.304,0.0,1.0
2021-05-10,1.294,1.294,0.0,1.0
2021-05-11,1.294,1.294,0.0,1.0
2021-05-12,1.31,1.31,0.0,1.0
2021-05-13,1.313,1.313,0.0,1.0
2021-05-14,1.341,1.341,0.0,1.0
2021-05-17,1.367,1.367,0.0,1.0
2021-05-18,1.359,1.359,0.0,1.0
2021-05-19,1.365,1.365,0.0,1.0
2021-05-20,1.369,1.369,0.0,1.0
2021-05-21,1.354,1.354,0.0,1.0
2021-05-24,1.371,1.371,0.0,1.0
2021-05-25,1.408,1.408,0.0,1.0
2021-05-26,1.404,1.404,0.0,1.0
2021-05-27,1.437,1.437,0.0,1.0
2021-05-28,1.43,1.43,0.0,1.0
