date,close,total_return_proxy,cumulative_dividend,split_factor
2020-11-05,1.013,1.013,0.0,1.0
2020-11-06,1.005,1.005,0.0,1.0
2020-11-09,1.03,1.03,0.0,1.0
2020-11-10,0.995,0.995,0.0,1.0
2020-11-11,0.983,0.983,0.0,1.0
2020-11-12,0.998,0.998,0.0,1.0
2020-11-13,0.999,0.999,0.0,1.0
2020-11-16,1.004,1.004,0.0,1.0
2020-11-17,1.002,1.002,0.0,1.0
2020-11-18,0.991,0.991,0.0,1.0
2020-11-19,0.99,0.99,0.0,1.0
2020-11-20,1.0,1.0,0.0,1.0
2020-11-23,0.996,0.996,0.0,1.0
2020-11-24,0.999,0.999,0.0,1.0
2020-11-25,1.011,1.011,0.0,1.0
2020-11-26,1.014,1.014,0.0,1.0
2020-11-27,1.015,1.015,0.0,1.0
2020-11-30,1.016,1.016,0.0,1.0
2020-12-01,1.03,1.03,0.0,1.0
2020-12-02,1.031,1.031,0.0,1.0
2020-12-03,1.035,1.035,0.0,1.0
2020-12-04,1.034,1.034,0.0,1.0
2020-12-07,1.033,1.033,0.0,1.0
2020-12-08,1.039,1.039,0.0,1.0
2020-12-09,1.043,1.043,0.0,1.0
2020-12-10,1.021,1.021,0.0,1.0
2020-12-11,1.025,1.025,0.0,1.0
2020-12-14,1.026,1.026,0.0,1.0
2020-12-15,1.034,1.034,0.0,1.0
2020-12-16,1.042,1.042,0.0,1.0
2020-12-17,1.048,1.048,0.0,1.0
2020-12-18,1.052,1.052,0.0,1.0
2020-12-21,1.056,1.056,0.0,1.0
2020-12-22,1.045,1.045,0.0,1.0
2020-12-23,1.051,1.051,0.0,1.0
2020-12-24,1.045,1.045,0.0,1.0
2020-12-25,1.043,1.043,0.0,1.0
2020-12-28,1.051,1.051,0.0,1.0
2020-12-29,1.065,1.065,0.0,1.0
2020-12-30,1.063,1.063,0.0,1.0
2020-12-31,1.061,1.061,0.0,1.0
2021-01-04,1.057,1.057,0.0,1.0
2021-01-05,1.04,1.04,0.0,1.0
2021-01-06,1.035,1.035,0.0,1.0
2021-01-07,1.039,1.039,0.0,1.0
2021-01-08,1.063,1.063,0.0,1.0
2021-01-11,1.067,1.067,0.0,1.0
2021-01-12,1.06,1.06,0.0,1.0
2021-01-13,1.054,1.054,0.0,1.0
2021-01-14,1.06,1.06,0.0,1.0
2021-01-15,1.053,1.053,0.0,1.0
2021-01-18,1.052,1.052,0.0,1.0
2021-01-19,1.061,1.061,0.0,1.0
2021-01-20,1.069,1.069,0.0,1.0
2021-01-21,1.091,1.091,0.0,1.0
2021-01-22,1.09,1.09,0.0,1.0
2021-01-25,1.106,1.106,0.0,1.0
2021-01-26,1.1,1.1,0.0,1.0
2021-01-27,1.109,1.109,0.0,1.0
2021-01-28,1.069,1.069,0.0,1.0
2021-01-29,1.07,1.07,0.0,1.0
2021-02-01,1.059,1.059,0.0,1.0
2021-02-02,1.095,1.095,0.0,1.0
2021-02-03,1.108,1.108,0.0,1.0
2021-02-04,1.099,1.099,0.0,1.0
2021-02-05,1.119,1.119,0.0,1.0
2021-02-08,1.12,1.12,0.0,1.0
2021-02-09,1.117,1.117,0.0,1.0
2021-02-10,1.124,1.124,0.0,1.0
2021-02-18,1.118,1.118,0.0,1.0
2021-02-19,1.118,1.118,0.0,1.0
2021-02-22,1.108,1.108,0.0,1.0
2021-02-23,1.097,1.097,0.0,1.0
2021-02-24,1.075,1.075,0.0,1.0
2021-02-25,1.097,1.097,0.0,1.0
2021-02-26,1.05,1.05,0.0,1.0
2021-03-01,1.074,1.074,0.0,1.0
2021-03-02,1.09,1.09,0.0,1.0
2021-03-03,1.081,1.081,0.0,1.0
2021-03-04,1.039,1.039,0.0,1.0
2021-03-05,1.026,1.026,0.0,1.0
2021-03-08,1.037,1.037,0.0,1.0
2021-03-09,1.026,1.026,0.0,1.0
2021-03-10,1.05,1.05,0.0,1.0
2021-03-11,1.062,1.062,0.0,1.0
2021-03-12,1.071,1.071,0.0,1.0
2021-03-15,1.067,1.067,0.0,1.0
2021-03-16,1.084,1.084,0.0,1.0
2021-03-17,1.082,1.082,0.0,1.0
2021-03-18,1.088,1.088,0.0,1.0
2021-03-19,1.055,1.055,0.0,1.0
2021-03-22,1.067,1.067,0.0,1.0
2021-03-23,1.077,1.077,0.0,1.0
2021-03-24,1.08,1.08,0.0,1.0
2021-03-25,1.063,1.063,0.0,1.0
2021-03-26,1.069,1.069,0.0,1.0
2021-03-29,1.073,1.073,0.0,1.0
2021-03-30,1.074,1.074,0.0,1.0
2021-03-31,1.075,1.075,0.0,1.0
2021-04-01,1.096,1.096,0.0,1.0
2021-04-02,1.11,1.11,0.0,1.0
2021-04-06,1.128,1.128,0.0,1.0
2021-04-07,1.127,1.127,0.0,1.0
2021-04-08,1.138,1.138,0.0,1.0
2021-04-09,1.14,1.14,0.0,1.0
2021-04-12,1.148,1.148,0.0,1.0
2021-04-13,1.146,1.146,0.0,1.0
2021-04-14,1.162,1.162,0.0,1.0
2021-04-15,1.15,1.15,0.0,1.0
2021-04-16,1.159,1.159,0.0,1.0
