date,close,total_return_proxy,cumulative_dividend,split_factor
2023-05-04,1.008,1.008,0.0,1.0
2023-05-05,0.996,0.996,0.0,1.0
2023-05-08,1.032,1.032,0.0,1.0
2023-05-09,1.009,1.009,0.0,1.0
2023-05-10,0.985,0.985,0.0,1.0
2023-05-11,0.976,0.976,0.0,1.0
2023-05-12,0.972,0.972,0.0,1.0
2023-05-15,0.975,0.975,0.0,1.0
2023-05-16,0.975,0.975,0.0,1.0
2023-05-17,0.976,0.976,0.0,1.0
2023-05-18,0.986,0.986,0.0,1.0
2023-05-19,0.97,0.97,0.0,1.0
2023-05-22,0.971,0.971,0.0,1.0
2023-05-23,0.961,0.961,0.0,1.0
2023-05-24,0.952,0.952,0.0,1.0
2023-05-25,0.949,0.949,0.0,1.0
2023-05-26,0.943,0.943,0.0,1.0
2023-05-29,0.963,0.963,0.0,1.0
2023-05-30,0.959,0.959,0.0,1.0
2023-05-31,0.947,0.947,0.0,1.0
2023-06-01,0.952,0.952,0.0,1.0
2023-06-02,0.96,0.96,0.0,1.0
2023-06-05,0.962,0.962,0.0,1.0
2023-06-06,0.953,0.953,0.0,1.0
2023-06-07,0.946,0.946,0.0,1.0
2023-06-08,0.958,0.958,0.0,1.0
2023-06-09,0.961,0.961,0.0,1.0
2023-06-12,0.956,0.956,0.0,1.0
2023-06-13,0.949,0.949,0.0,1.0
2023-06-14,0.952,0.952,0.0,1.0
2023-06-15,0.949,0.949,0.0,1.0
2023-06-16,0.958,0.958,0.0,1.0
2023-06-19,0.954,0.954,0.0,1.0
2023-06-20,0.942,0.942,0.0,1.0
2023-06-21,0.938,0.938,0.0,1.0
2023-06-26,0.934,0.934,0.0,1.0
2023-06-27,0.955,0.955,0.0,1.0
2023-06-28,0.957,0.957,0.0,1.0
2023-06-29,0.953,0.953,0.0,1.0
2023-06-30,0.962,0.962,0.0,1.0
2023-07-03,0.983,0.983,0.0,1.0
2023-07-04,0.982,0.982,0.0,1.0
2023-07-05,0.982,0.982,0.0,1.0
2023-07-06,0.982,0.982,0.0,1.0
2023-07-07,0.987,0.987,0.0,1.0
2023-07-10,0.981,0.981,0.0,1.0
2023-07-11,0.982,0.982,0.0,1.0
2023-07-12,0.991,0.991,0.0,1.0
2023-07-13,1.006,1.006,0.0,1.0
2023-07-14,1.011,1.011,0.0,1.0
2023-07-17,1.001,1.001,0.0,1.0
2023-07-18,1.0,1.0,0.0,1.0
2023-07-19,1.006,1.006,0.0,1.0
2023-07-20,0.993,0.993,0.0,1.0
2023-07-21,0.99,0.99,0.0,1.0
2023-07-24,0.983,0.983,0.0,1.0
2023-07-25,0.999,0.999,0.0,1.0
2023-07-26,0.994,0.994,0.0,1.0
2023-07-27,0.99,0.99,0.0,1.0
2023-07-28,0.998,0.998,0.0,1.0
2023-07-31,1.004,1.004,0.0,1.0
2023-08-01,1.013,1.013,0.0,1.0
2023-08-02,0.992,0.992,0.0,1.0
2023-08-03,0.987,0.987,0.0,1.0
2023-08-04,0.989,0.989,0.0,1.0
2023-08-07,0.991,0.991,0.0,1.0
2023-08-08,0.991,0.991,0.0,1.0
2023-08-09,0.985,0.985,0.0,1.0
2023-08-10,1.013,1.013,0.0,1.0
2023-08-11,0.984,0.984,0.0,1.0
2023-08-14,0.981,0.981,0.0,1.0
2023-08-15,0.983,0.983,0.0,1.0
