date,close,total_return_proxy,cumulative_dividend,split_factor
2025-07-08,1.004,1.004,0.0,1.0
2025-07-09,1.005,1.005,0.0,1.0
2025-07-10,1.013,1.013,0.0,1.0
2025-07-11,1.011,1.011,0.0,1.0
2025-07-14,1.018,1.018,0.0,1.0
2025-07-15,1.013,1.013,0.0,1.0
2025-07-16,1.01,1.01,0.0,1.0
2025-07-17,1.009,1.009,0.0,1.0
2025-07-18,1.015,1.015,0.0,1.0
2025-07-21,1.026,1.026,0.0,1.0
2025-07-22,1.037,1.037,0.0,1.0
2025-07-23,1.032,1.032,0.0,1.0
2025-07-24,1.034,1.034,0.0,1.0
2025-07-25,1.028,1.028,0.0,1.0
2025-07-28,1.023,1.023,0.0,1.0
2025-07-29,1.018,1.018,0.0,1.0
2025-07-30,1.023,1.023,0.0,1.0
2025-07-31,1.005,1.005,0.0,1.0
2025-08-01,1.004,1.004,0.0,1.0
2025-08-04,1.006,1.006,0.0,1.0
2025-08-05,1.016,1.016,0.0,1.0
2025-08-06,1.018,1.018,0.0,1.0
2025-08-07,1.018,1.018,0.0,1.0
2025-08-08,1.022,1.022,0.0,1.0
2025-08-11,1.02,1.02,0.0,1.0
2025-08-12,1.025,1.025,0.0,1.0
2025-08-13,1.025,1.025,0.0,1.0
2025-08-14,1.022,1.022,0.0,1.0
2025-08-15,1.027,1.027,0.0,1.0
2025-08-18,1.026,1.026,0.0,1.0
2025-08-19,1.022,1.022,0.0,1.0
2025-08-20,1.033,1.033,0.0,1.0
2025-08-21,1.035,1.035,0.0,1.0
2025-08-22,1.035,1.035,0.0,1.0
2025-08-25,1.05,1.05,0.0,1.0
2025-08-26,1.055,1.055,0.0,1.0
2025-08-27,1.042,1.042,0.0,1.0
2025-08-28,1.038,1.038,0.0,1.0
2025-08-29,1.035,1.035,0.0,1.0
2025-09-01,1.033,1.033,0.0,1.0
2025-09-02,1.038,1.038,0.0,1.0
2025-09-03,1.03,1.03,0.0,1.0
2025-09-04,1.022,1.022,0.0,1.0
2025-09-05,1.031,1.031,0.0,1.0
2025-09-08,1.037,1.037,0.0,1.0
2025-09-09,1.038,1.038,0.0,1.0
