date,close,total_return_proxy,cumulative_dividend,split_factor
2012-05-11,1.009,1.009,0.0,1.0
2012-05-14,1.003,1.003,0.0,1.0
2012-05-15,0.998,0.998,0.0,1.0
2012-05-16,0.994,0.994,0.0,1.0
2012-05-17,0.999,0.999,0.0,1.0
2012-05-18,0.988,0.988,0.0,1.0
2012-05-21,0.98,0.98,0.0,1.0
2012-05-22,0.996,0.996,0.0,1.0
2012-05-23,0.989,0.989,0.0,1.0
2012-05-24,0.989,0.989,0.0,1.0
2012-05-25,0.973,0.973,0.0,1.0
2012-05-28,0.99,0.99,0.0,1.0
2012-05-29,1.004,1.004,0.0,1.0
2012-05-30,1.006,1.006,0.0,1.0
2012-05-31,1.011,1.011,0.0,1.0
2012-06-01,1.01,1.01,0.0,1.0
2012-06-04,0.981,0.981,0.0,1.0
2012-06-05,0.982,0.982,0.0,1.0
2012-06-06,0.974,0.974,0.0,1.0
2012-06-07,0.972,0.972,0.0,1.0
2012-06-08,0.973,0.973,0.0,1.0
2012-06-11,0.985,0.985,0.0,1.0
2012-06-12,0.984,0.984,0.0,1.0
2012-06-13,1.002,1.002,0.0,1.0
2012-06-14,0.997,0.997,0.0,1.0
2012-06-15,1.004,1.004,0.0,1.0
2012-06-18,1.008,1.008,0.0,1.0
2012-06-19,1.013,1.013,0.0,1.0
2012-06-20,1.005,1.005,0.0,1.0
2012-06-21,0.997,0.997,0.0,1.0
2012-06-25,0.979,0.979,0.0,1.0
2012-06-26,0.972,0.972,0.0,1.0
2012-06-27,0.971,0.971,0.0,1.0
2012-06-28,0.957,0.957,0.0,1.0
2012-06-29,0.967,0.967,0.0,1.0
2012-07-02,0.98,0.98,0.0,1.0
2012-07-03,0.992,0.992,0.0,1.0
2012-07-04,0.988,0.988,0.0,1.0
2012-07-05,0.967,0.967,0.0,1.0
2012-07-06,0.974,0.974,0.0,1.0
2012-07-09,0.953,0.953,0.0,1.0
2012-07-10,0.944,0.944,0.0,1.0
2012-07-11,0.952,0.952,0.0,1.0
2012-07-12,0.965,0.965,0.0,1.0
2012-07-13,0.965,0.965,0.0,1.0
2012-07-16,0.914,0.914,0.0,1.0
2012-07-17,0.921,0.921,0.0,1.0
2012-07-18,0.923,0.923,0.0,1.0
2012-07-19,0.938,0.938,0.0,1.0
2012-07-20,0.929,0.929,0.0,1.0
2012-07-23,0.933,0.933,0.0,1.0
2012-07-24,0.94,0.94,0.0,1.0
2012-07-25,0.929,0.929,0.0,1.0
2012-07-26,0.929,0.929,0.0,1.0
2012-07-27,0.915,0.915,0.0,1.0
