date,close,total_return_proxy,cumulative_dividend,split_factor
2018-08-16,0.991,0.991,0.0,1.0
2018-08-17,0.978,0.978,0.0,1.0
2018-08-20,0.981,0.981,0.0,1.0
2018-08-21,1.004,1.004,0.0,1.0
2018-08-22,0.991,0.991,0.0,1.0
2018-08-23,1.0,1.0,0.0,1.0
2018-08-24,0.992,0.992,0.0,1.0
2018-08-27,1.024,1.024,0.0,1.0
2018-08-28,1.03,1.03,0.0,1.0
2018-08-29,1.018,1.018,0.0,1.0
2018-08-30,1.003,1.003,0.0,1.0
2018-08-31,0.993,0.993,0.0,1.0
2018-09-03,0.989,0.989,0.0,1.0
2018-09-04,0.997,0.997,0.0,1.0
2018-09-05,0.983,0.983,0.0,1.0
2018-09-06,0.973,0.973,0.0,1.0
2018-09-07,0.968,0.968,0.0,1.0
2018-09-10,0.95,0.95,0.0,1.0
2018-09-11,0.947,0.947,0.0,1.0
2018-09-12,0.931,0.931,0.0,1.0
2018-09-13,0.933,0.933,0.0,1.0
2018-09-14,0.935,0.935,0.0,1.0
2018-09-17,0.919,0.919,0.0,1.0
2018-09-18,0.937,0.937,0.0,1.0
2018-09-19,0.942,0.942,0.0,1.0
2018-09-20,0.944,0.944,0.0,1.0
2018-09-21,0.964,0.964,0.0,1.0
2018-09-25,0.96,0.96,0.0,1.0
2018-09-26,0.976,0.976,0.0,1.0
2018-09-27,0.961,0.961,0.0,1.0
2018-09-28,0.97,0.97,0.0,1.0
2018-10-08,0.928,0.928,0.0,1.0
2018-10-09,0.922,0.922,0.0,1.0
2018-10-10,0.914,0.914,0.0,1.0
2018-10-11,0.862,0.862,0.0,1.0
2018-10-12,0.87,0.87,0.0,1.0
2018-10-15,0.868,0.868,0.0,1.0
2018-10-16,0.818,0.818,0.0,1.0
2018-10-17,0.85,0.85,0.0,1.0
2018-10-18,0.826,0.826,0.0,1.0
2018-10-19,0.837,0.837,0.0,1.0
2018-10-22,0.884,0.884,0.0,1.0
2018-10-23,0.864,0.864,0.0,1.0
2018-10-24,0.851,0.851,0.0,1.0
2018-10-25,0.847,0.847,0.0,1.0
2018-10-26,0.839,0.839,0.0,1.0
2018-10-29,0.817,0.817,0.0,1.0
2018-10-30,0.826,0.826,0.0,1.0
2018-10-31,0.842,0.842,0.0,1.0
2018-11-01,0.859,0.859,0.0,1.0
2018-11-02,0.89,0.89,0.0,1.0
2018-11-05,0.899,0.899,0.0,1.0
2018-11-06,0.89,0.89,0.0,1.0
2018-11-07,0.893,0.893,0.0,1.0
2018-11-08,0.884,0.884,0.0,1.0
2018-11-09,0.88,0.88,0.0,1.0
2018-11-12,0.9,0.9,0.0,1.0
2018-11-13,0.908,0.908,0.0,1.0
2018-11-14,0.9,0.9,0.0,1.0
2018-11-15,0.908,0.908,0.0,1.0
2018-11-16,0.914,0.914,0.0,1.0
2018-11-19,0.914,0.914,0.0,1.0
2018-11-20,0.89,0.89,0.0,1.0
2018-11-21,0.889,0.889,0.0,1.0
2018-11-22,0.894,0.894,0.0,1.0
2018-11-23,0.864,0.864,0.0,1.0
2018-11-26,0.853,0.853,0.0,1.0
2018-11-27,0.862,0.862,0.0,1.0
2018-11-28,0.869,0.869,0.0,1.0
2018-11-29,0.862,0.862,0.0,1.0
2018-11-30,0.873,0.873,0.0,1.0
2018-12-03,0.908,0.908,0.0,1.0
2018-12-04,0.905,0.905,0.0,1.0
2018-12-05,0.903,0.903,0.0,1.0
2018-12-06,0.88,0.88,0.0,1.0
2018-12-07,0.868,0.868,0.0,1.0
2018-12-10,0.859,0.859,0.0,1.0
2018-12-11,0.868,0.868,0.0,1.0
2018-12-12,0.866,0.866,0.0,1.0
2018-12-13,0.885,0.885,0.0,1.0
2018-12-14,0.87,0.87,0.0,1.0
2018-12-17,0.856,0.856,0.0,1.0
2018-12-18,0.858,0.858,0.0,1.0
2018-12-19,0.85,0.85,0.0,1.0
2018-12-20,0.834,0.834,0.0,1.0
2018-12-21,0.823,0.823,0.0,1.0
2018-12-24,0.83,0.83,0.0,1.0
2018-12-25,0.829,0.829,0.0,1.0
2018-12-26,0.828,0.828,0.0,1.0
2018-12-27,0.828,0.828,0.0,1.0
2018-12-28,0.816,0.816,0.0,1.0
2019-01-02,0.806,0.806,0.0,1.0
2019-01-03,0.787,0.787,0.0,1.0
2019-01-04,0.805,0.805,0.0,1.0
2019-01-07,0.821,0.821,0.0,1.0
2019-01-08,0.822,0.822,0.0,1.0
2019-01-09,0.837,0.837,0.0,1.0
2019-01-10,0.843,0.843,0.0,1.0
2019-01-11,0.837,0.837,0.0,1.0
2019-01-14,0.826,0.826,0.0,1.0
2019-01-15,0.846,0.846,0.0,1.0
2019-01-16,0.857,0.857,0.0,1.0
2019-01-17,0.848,0.848,0.0,1.0
2019-01-18,0.855,0.855,0.0,1.0
2019-01-21,0.863,0.863,0.0,1.0
2019-01-22,0.847,0.847,0.0,1.0
2019-01-23,0.847,0.847,0.0,1.0
2019-01-24,0.853,0.853,0.0,1.0
2019-01-25,0.86,0.86,0.0,1.0
2019-01-28,0.855,0.855,0.0,1.0
2019-01-29,0.855,0.855,0.0,1.0
2019-01-30,0.851,0.851,0.0,1.0
2019-01-31,0.853,0.853,0.0,1.0
2019-02-01,0.871,0.871,0.0,1.0
2019-02-11,0.901,0.901,0.0,1.0
2019-02-12,0.909,0.909,0.0,1.0
2019-02-13,0.934,0.934,0.0,1.0
2019-02-14,0.936,0.936,0.0,1.0
2019-02-15,0.914,0.914,0.0,1.0
2019-02-18,0.95,0.95,0.0,1.0
2019-02-19,0.952,0.952,0.0,1.0
2019-02-20,0.945,0.945,0.0,1.0
2019-02-21,0.965,0.965,0.0,1.0
2019-02-22,0.968,0.968,0.0,1.0
2019-02-25,1.008,1.008,0.0,1.0
2019-02-26,1.0,1.0,0.0,1.0
2019-02-27,0.997,0.997,0.0,1.0
2019-02-28,1.001,1.001,0.0,1.0
2019-03-01,1.01,1.01,0.0,1.0
2019-03-04,1.033,1.033,0.0,1.0
2019-03-05,1.05,1.05,0.0,1.0
2019-03-06,1.045,1.045,0.0,1.0
2019-03-07,1.039,1.039,0.0,1.0
2019-03-08,1.0,1.0,0.0,1.0
2019-03-11,1.026,1.026,0.0,1.0
2019-03-12,1.05,1.05,0.0,1.0
2019-03-13,1.027,1.027,0.0,1.0
2019-03-14,1.028,1.028,0.0,1.0
2019-03-15,1.041,1.041,0.0,1.0
2019-03-18,1.072,1.072,0.0,1.0
2019-03-19,1.069,1.069,0.0,1.0
2019-03-20,1.06,1.06,0.0,1.0
2019-03-21,1.061,1.061,0.0,1.0
2019-03-22,1.057,1.057,0.0,1.0
2019-03-25,1.036,1.036,0.0,1.0
2019-03-26,1.015,1.015,0.0,1.0
2019-03-27,1.026,1.026,0.0,1.0
2019-03-28,1.028,1.028,0.0,1.0
2019-03-29,1.038,1.038,0.0,1.0
2019-04-01,1.093,1.093,0.0,1.0
2019-04-02,1.093,1.093,0.0,1.0
2019-04-03,1.095,1.095,0.0,1.0
2019-04-04,1.106,1.106,0.0,1.0
2019-04-08,1.107,1.107,0.0,1.0
2019-04-09,1.103,1.103,0.0,1.0
2019-04-10,1.113,1.113,0.0,1.0
2019-04-11,1.09,1.09,0.0,1.0
2019-04-12,1.078,1.078,0.0,1.0
2019-04-15,1.065,1.065,0.0,1.0
2019-04-16,1.086,1.086,0.0,1.0
2019-04-17,1.083,1.083,0.0,1.0
2019-04-18,1.075,1.075,0.0,1.0
2019-04-19,1.088,1.088,0.0,1.0
2019-04-22,1.073,1.073,0.0,1.0
2019-04-23,1.055,1.055,0.0,1.0
2019-04-24,1.057,1.057,0.0,1.0
2019-04-25,1.036,1.036,0.0,1.0
2019-04-26,1.022,1.022,0.0,1.0
2019-04-29,1.019,1.019,0.0,1.0
2019-04-30,1.021,1.021,0.0,1.0
2019-05-06,0.967,0.967,0.0,1.0
2019-05-07,0.98,0.98,0.0,1.0
2019-05-08,0.971,0.971,0.0,1.0
2019-05-09,0.961,0.961,0.0,1.0
2019-05-10,0.982,0.982,0.0,1.0
2019-05-13,0.969,0.969,0.0,1.0
2019-05-14,0.963,0.963,0.0,1.0
2019-05-15,0.977,0.977,0.0,1.0
2019-05-16,1.0,1.0,0.0,1.0
2019-05-17,0.968,0.968,0.0,1.0
2019-05-20,0.945,0.945,0.0,1.0
2019-05-21,0.956,0.956,0.0,1.0
2019-05-22,0.96,0.96,0.0,1.0
2019-05-23,0.936,0.936,0.0,1.0
2019-05-24,0.931,0.931,0.0,1.0
2019-05-27,0.944,0.944,0.0,1.0
2019-05-28,0.95,0.95,0.0,1.0
2019-05-29,0.95,0.95,0.0,1.0
2019-05-30,0.943,0.943,0.0,1.0
2019-05-31,0.943,0.943,0.0,1.0
2019-06-03,0.939,0.939,0.0,1.0
2019-06-04,0.93,0.93,0.0,1.0
2019-06-05,0.925,0.925,0.0,1.0
