date,close,total_return_proxy,cumulative_dividend,split_factor
2025-03-05,1.004,1.004,0.0,1.0
2025-03-06,1.028,1.028,0.0,1.0
2025-03-07,1.027,1.027,0.0,1.0
2025-03-10,1.028,1.028,0.0,1.0
2025-03-11,1.025,1.025,0.0,1.0
2025-03-12,1.022,1.022,0.0,1.0
2025-03-13,1.0,1.0,0.0,1.0
2025-03-14,1.017,1.017,0.0,1.0
2025-03-17,1.017,1.017,0.0,1.0
2025-03-18,1.023,1.023,0.0,1.0
2025-03-19,1.013,1.013,0.0,1.0
2025-03-20,1.009,1.009,0.0,1.0
2025-03-21,0.984,0.984,0.0,1.0
2025-03-24,0.979,0.979,0.0,1.0
2025-03-25,0.966,0.966,0.0,1.0
2025-03-26,0.969,0.969,0.0,1.0
2025-03-27,0.974,0.974,0.0,1.0
2025-03-28,0.968,0.968,0.0,1.0
2025-03-31,0.958,0.958,0.0,1.0
2025-04-01,0.967,0.967,0.0,1.0
2025-04-02,0.968,0.968,0.0,1.0
2025-04-03,0.958,0.958,0.0,1.0
2025-04-07,0.839,0.839,0.0,1.0
2025-04-08,0.851,0.851,0.0,1.0
2025-04-09,0.885,0.885,0.0,1.0
2025-04-10,0.902,0.902,0.0,1.0
2025-04-11,0.926,0.926,0.0,1.0
2025-04-14,0.93,0.93,0.0,1.0
2025-04-15,0.924,0.924,0.0,1.0
2025-04-16,0.918,0.918,0.0,1.0
2025-04-17,0.923,0.923,0.0,1.0
2025-04-18,0.919,0.919,0.0,1.0
2025-04-21,0.937,0.937,0.0,1.0
2025-04-22,0.936,0.936,0.0,1.0
2025-04-23,0.94,0.94,0.0,1.0
2025-04-24,0.928,0.928,0.0,1.0
2025-04-25,0.926,0.926,0.0,1.0
2025-04-28,0.926,0.926,0.0,1.0
2025-04-29,0.924,0.924,0.0,1.0
2025-04-30,0.938,0.938,0.0,1.0
2025-05-06,0.955,0.955,0.0,1.0
2025-05-07,0.962,0.962,0.0,1.0
2025-05-08,0.963,0.963,0.0,1.0
2025-05-09,0.948,0.948,0.0,1.0
2025-05-12,0.958,0.958,0.0,1.0
2025-05-13,0.956,0.956,0.0,1.0
2025-05-14,0.955,0.955,0.0,1.0
2025-05-15,0.94,0.94,0.0,1.0
2025-05-16,0.939,0.939,0.0,1.0
2025-05-19,0.941,0.941,0.0,1.0
2025-05-20,0.946,0.946,0.0,1.0
2025-05-21,0.944,0.944,0.0,1.0
2025-05-22,0.939,0.939,0.0,1.0
2025-05-23,0.93,0.93,0.0,1.0
2025-05-26,0.933,0.933,0.0,1.0
2025-05-27,0.926,0.926,0.0,1.0
2025-05-28,0.923,0.923,0.0,1.0
2025-05-29,0.944,0.944,0.0,1.0
2025-05-30,0.938,0.938,0.0,1.0
2025-06-03,0.941,0.941,0.0,1.0
2025-06-04,0.946,0.946,0.0,1.0
2025-06-05,0.957,0.957,0.0,1.0
2025-06-06,0.958,0.958,0.0,1.0
2025-06-09,0.968,0.968,0.0,1.0
2025-06-10,0.954,0.954,0.0,1.0
2025-06-11,0.954,0.954,0.0,1.0
2025-06-12,0.954,0.954,0.0,1.0
2025-06-13,0.943,0.943,0.0,1.0
2025-06-16,0.951,0.951,0.0,1.0
2025-06-17,0.942,0.942,0.0,1.0
2025-06-18,0.951,0.951,0.0,1.0
2025-06-19,0.939,0.939,0.0,1.0
2025-06-20,0.933,0.933,0.0,1.0
2025-06-23,0.944,0.944,0.0,1.0
2025-06-24,0.962,0.962,0.0,1.0
2025-06-25,0.977,0.977,0.0,1.0
2025-06-26,0.973,0.973,0.0,1.0
2025-06-27,0.972,0.972,0.0,1.0
2025-06-30,0.989,0.989,0.0,1.0
2025-07-01,0.989,0.989,0.0,1.0
2025-07-02,0.975,0.975,0.0,1.0
2025-07-03,0.979,0.979,0.0,1.0
2025-07-04,0.977,0.977,0.0,1.0
2025-07-07,0.975,0.975,0.0,1.0
2025-07-08,0.985,0.985,0.0,1.0
2025-07-09,0.98,0.98,0.0,1.0
2025-07-10,0.977,0.977,0.0,1.0
2025-07-11,0.988,0.988,0.0,1.0
2025-07-14,0.99,0.99,0.0,1.0
2025-07-15,0.992,0.992,0.0,1.0
2025-07-16,0.998,0.998,0.0,1.0
2025-07-17,1.013,1.013,0.0,1.0
2025-07-18,1.017,1.017,0.0,1.0
2025-07-21,1.022,1.022,0.0,1.0
2025-07-22,1.029,1.029,0.0,1.0
2025-07-23,1.032,1.032,0.0,1.0
2025-07-24,1.046,1.046,0.0,1.0
2025-07-25,1.063,1.063,0.0,1.0
2025-07-28,1.072,1.072,0.0,1.0
2025-07-29,1.091,1.091,0.0,1.0
2025-07-30,1.082,1.082,0.0,1.0
2025-07-31,1.071,1.071,0.0,1.0
2025-08-01,1.071,1.071,0.0,1.0
2025-08-04,1.085,1.085,0.0,1.0
2025-08-05,1.095,1.095,0.0,1.0
2025-08-06,1.105,1.105,0.0,1.0
2025-08-07,1.103,1.103,0.0,1.0
2025-08-08,1.091,1.091,0.0,1.0
2025-08-11,1.109,1.109,0.0,1.0
2025-08-12,1.122,1.122,0.0,1.0
2025-08-13,1.138,1.138,0.0,1.0
2025-08-14,1.131,1.131,0.0,1.0
2025-08-15,1.159,1.159,0.0,1.0
2025-08-18,1.184,1.184,0.0,1.0
2025-08-19,1.171,1.171,0.0,1.0
2025-08-20,1.191,1.191,0.0,1.0
2025-08-21,1.184,1.184,0.0,1.0
2025-08-22,1.25,1.25,0.0,1.0
